id_movimentacao;id_medicamento;id_tempo;id_unidade;quantidade_saida;saldo_atual
37379;6;20260303;5;21;610
37380;1;20260304;1;15;708
37381;1;20260304;2;13;802
37382;1;20260304;3;17;652
37383;1;20260304;4;16;658
37384;1;20260304;5;12;740
37385;2;20260304;1;19;808
37386;2;20260304;2;2;637
37387;2;20260304;3;20;360
37388;2;20260304;4;16;551
37389;2;20260304;5;11;773
37390;3;20260304;1;12;762
37391;3;20260304;2;9;648
37392;3;20260304;3;8;685
37393;3;20260304;4;18;640
37394;3;20260304;5;21;631
37395;4;20260304;1;2;431
37396;4;20260304;2;15;652
37397;4;20260304;3;6;553
37398;4;20260304;4;9;528
37399;4;20260304;5;13;649
37400;5;20260304;1;10;802
37401;5;20260304;2;14;848
37402;5;20260304;3;14;558
37403;5;20260304;4;6;536
37404;5;20260304;5;22;757
37405;6;20260304;1;7;671
37406;6;20260304;2;15;562
37407;6;20260304;3;12;798
37408;6;20260304;4;24;775
37409;6;20260304;5;11;599
37410;1;20260305;1;19;689
37411;1;20260305;2;13;789
37412;1;20260305;3;22;630
37413;1;20260305;4;7;651
37414;1;20260305;5;13;727
37415;2;20260305;1;10;798
37416;2;20260305;2;18;619
37417;2;20260305;3;7;353
37418;2;20260305;4;11;540
37419;2;20260305;5;6;767
37420;3;20260305;1;5;757
37421;3;20260305;2;23;625
37422;3;20260305;3;19;666
37423;3;20260305;4;24;616
37424;3;20260305;5;9;622
37425;4;20260305;1;18;413
37426;4;20260305;2;12;640
37427;4;20260305;3;10;543
37428;4;20260305;4;13;515
37429;4;20260305;5;10;639
37430;5;20260305;1;3;799
37431;5;20260305;2;3;845
37432;5;20260305;3;23;535
37433;5;20260305;4;15;521
37434;5;20260305;5;10;747
37435;6;20260305;1;11;660
37436;6;20260305;2;22;540
37437;6;20260305;3;13;785
37438;6;20260305;4;11;764
37439;6;20260305;5;22;577
37440;1;20260306;1;7;682
37441;1;20260306;2;17;772
37442;1;20260306;3;7;623
37443;1;20260306;4;2;649
37444;1;20260306;5;8;719
37445;2;20260306;1;19;779
37446;2;20260306;2;19;600
37447;2;20260306;3;14;339
37448;2;20260306;4;23;517
37449;2;20260306;5;7;760
37450;3;20260306;1;4;753
37451;3;20260306;2;17;608
37452;3;20260306;3;13;653
37453;3;20260306;4;24;592
37454;3;20260306;5;2;620
37455;4;20260306;1;22;391
37456;4;20260306;2;19;621
37457;4;20260306;3;3;540
37458;4;20260306;4;4;511
37459;4;20260306;5;21;618
37460;5;20260306;1;14;785
37461;5;20260306;2;9;836
37462;5;20260306;3;3;532
37463;5;20260306;4;10;511
37464;5;20260306;5;12;735
37465;6;20260306;1;24;636
37466;6;20260306;2;22;518
37467;6;20260306;3;8;777
37468;6;20260306;4;3;761
37469;6;20260306;5;14;563
37470;1;20260307;1;3;679
37471;1;20260307;2;19;753
37472;1;20260307;3;8;615
37473;1;20260307;4;19;630
37474;1;20260307;5;13;706
37475;2;20260307;1;24;755
37476;2;20260307;2;4;596
37477;2;20260307;3;17;322
37478;2;20260307;4;21;496
37479;2;20260307;5;21;739
37480;3;20260307;1;8;745
37481;3;20260307;2;16;592
37482;3;20260307;3;24;629
37483;3;20260307;4;19;573
37484;3;20260307;5;5;615
37485;4;20260307;1;2;389
37486;4;20260307;2;22;599
37487;4;20260307;3;23;517
37488;4;20260307;4;22;489
37489;4;20260307;5;25;593
37490;5;20260307;1;23;762
37491;5;20260307;2;12;824
37492;5;20260307;3;9;523
37493;5;20260307;4;22;489
37494;5;20260307;5;21;714
37495;6;20260307;1;5;631
37496;6;20260307;2;6;512
37497;6;20260307;3;19;758
37498;6;20260307;4;16;745
37499;6;20260307;5;18;545
37500;1;20260308;1;17;662
37501;1;20260308;2;10;743
37502;1;20260308;3;15;600
37503;1;20260308;4;19;611
37504;1;20260308;5;22;684
37505;2;20260308;1;6;749
37506;2;20260308;2;8;588
37507;2;20260308;3;12;310
37508;2;20260308;4;11;485
37509;2;20260308;5;15;724
37510;3;20260308;1;20;725
37511;3;20260308;2;12;580
37512;3;20260308;3;23;606
37513;3;20260308;4;5;568
37514;3;20260308;5;3;612
37515;4;20260308;1;2;387
37516;4;20260308;2;8;591
37517;4;20260308;3;25;492
37518;4;20260308;4;2;487
37519;4;20260308;5;16;577
37520;5;20260308;1;14;748
37521;5;20260308;2;7;817
37522;5;20260308;3;2;521
37523;5;20260308;4;13;476
37524;5;20260308;5;10;704
37525;6;20260308;1;12;619
37526;6;20260308;2;25;487
37527;6;20260308;3;20;738
37528;6;20260308;4;14;731
37529;6;20260308;5;16;529
37530;1;20260309;1;21;641
37531;1;20260309;2;4;739
37532;1;20260309;3;13;587
37533;1;20260309;4;2;609
37534;1;20260309;5;13;671
37535;2;20260309;1;20;729
37536;2;20260309;2;15;573
37537;2;20260309;3;7;303
37538;2;20260309;4;13;472
37539;2;20260309;5;16;708
37540;3;20260309;1;4;721
37541;3;20260309;2;20;560
37542;3;20260309;3;16;590
37543;3;20260309;4;14;554
37544;3;20260309;5;2;610
37545;4;20260309;1;24;363
37546;4;20260309;2;21;570
37547;4;20260309;3;9;483
37548;4;20260309;4;6;481
37549;4;20260309;5;2;575
37550;5;20260309;1;4;744
37551;5;20260309;2;6;811
37552;5;20260309;3;15;506
37553;5;20260309;4;24;452
37554;5;20260309;5;13;691
37555;6;20260309;1;16;603
37556;6;20260309;2;22;465
37557;6;20260309;3;18;720
37558;6;20260309;4;20;711
37559;6;20260309;5;19;510
37560;1;20260310;1;15;626
37561;1;20260310;2;10;729
37562;1;20260310;3;3;584
37563;1;20260310;4;16;593
37564;1;20260310;5;7;664
37565;2;20260310;1;8;721
37566;2;20260310;2;6;567
37567;2;20260310;3;10;293
37568;2;20260310;4;17;455
37569;2;20260310;5;7;701
37570;3;20260310;1;18;703
37571;3;20260310;2;7;553
37572;3;20260310;3;19;571
37573;3;20260310;4;21;533
37574;3;20260310;5;12;598
37575;4;20260310;1;25;338
37576;4;20260310;2;10;560
37577;4;20260310;3;2;481
37578;4;20260310;4;3;478
37579;4;20260310;5;4;571
37580;5;20260310;1;17;727
37581;5;20260310;2;18;793
37582;5;20260310;3;22;484
37583;5;20260310;4;18;434
37584;5;20260310;5;7;684
37585;6;20260310;1;7;596
37586;6;20260310;2;24;441
37587;6;20260310;3;10;710
37588;6;20260310;4;24;687
37589;6;20260310;5;16;494
37590;1;20260311;1;22;604
37591;1;20260311;2;4;725
37592;1;20260311;3;18;566
37593;1;20260311;4;20;573
37594;1;20260311;5;11;653
37595;2;20260311;1;19;702
37596;2;20260311;2;24;543
37597;2;20260311;3;12;281
37598;2;20260311;4;24;431
37599;2;20260311;5;11;690
37600;3;20260311;1;9;694
37601;3;20260311;2;22;531
37602;3;20260311;3;6;565
37603;3;20260311;4;20;513
37604;3;20260311;5;18;580
37605;4;20260311;1;16;322
37606;4;20260311;2;15;545
37607;4;20260311;3;20;461
37608;4;20260311;4;19;459
37609;4;20260311;5;20;551
37610;5;20260311;1;8;719
37611;5;20260311;2;15;778
37612;5;20260311;3;13;471
37613;5;20260311;4;6;428
37614;5;20260311;5;21;663
37615;6;20260311;1;10;586
37616;6;20260311;2;10;431
37617;6;20260311;3;17;693
37618;6;20260311;4;5;682
37619;6;20260311;5;15;479
37620;1;20260312;1;25;579
37621;1;20260312;2;13;712
37622;1;20260312;3;16;550
37623;1;20260312;4;10;563
37624;1;20260312;5;18;635
37625;2;20260312;1;9;693
37626;2;20260312;2;12;531
37627;2;20260312;3;6;275
37628;2;20260312;4;15;416
37629;2;20260312;5;18;672
37630;3;20260312;1;3;691
37631;3;20260312;2;14;517
37632;3;20260312;3;10;555
37633;3;20260312;4;19;494
37634;3;20260312;5;15;565
37635;4;20260312;1;3;319
37636;4;20260312;2;25;520
37637;4;20260312;3;15;446
37638;4;20260312;4;16;443
37639;4;20260312;5;8;543
37640;5;20260312;1;20;699
37641;5;20260312;2;19;759
37642;5;20260312;3;9;462
37643;5;20260312;4;24;404
37644;5;20260312;5;10;653
37645;6;20260312;1;11;575
37646;6;20260312;2;19;412
37647;6;20260312;3;18;675
37648;6;20260312;4;8;674
37649;6;20260312;5;19;460
37650;1;20260313;1;4;575
37651;1;20260313;2;23;689
37652;1;20260313;3;6;544
37653;1;20260313;4;7;556
37654;1;20260313;5;16;619
37655;2;20260313;1;12;681
37656;2;20260313;2;20;511
37657;2;20260313;3;13;262
37658;2;20260313;4;3;413
37659;2;20260313;5;2;670
37660;3;20260313;1;7;684
37661;3;20260313;2;15;502
37662;3;20260313;3;24;531
37663;3;20260313;4;3;491
37664;3;20260313;5;4;561
37665;4;20260313;1;12;307
37666;4;20260313;2;5;515
37667;4;20260313;3;12;434
37668;4;20260313;4;8;435
37669;4;20260313;5;25;518
37670;5;20260313;1;7;692
37671;5;20260313;2;13;746
37672;5;20260313;3;22;440
37673;5;20260313;4;23;381
37674;5;20260313;5;23;630
37675;6;20260313;1;20;555
37676;6;20260313;2;10;402
37677;6;20260313;3;16;659
37678;6;20260313;4;22;652
37679;6;20260313;5;21;439
37680;1;20260314;1;12;563
37681;1;20260314;2;21;668
37682;1;20260314;3;21;523
37683;1;20260314;4;7;549
37684;1;20260314;5;19;600
37685;2;20260314;1;13;668
37686;2;20260314;2;13;498
37687;2;20260314;3;9;253
37688;2;20260314;4;13;400
37689;2;20260314;5;23;647
37690;3;20260314;1;20;664
37691;3;20260314;2;12;490
37692;3;20260314;3;6;525
37693;3;20260314;4;3;488
37694;3;20260314;5;13;548
37695;4;20260314;1;14;293
37696;4;20260314;2;4;511
37697;4;20260314;3;3;431
37698;4;20260314;4;3;432
37699;4;20260314;5;15;503
37700;5;20260314;1;17;675
37701;5;20260314;2;20;726
37702;5;20260314;3;20;420
37703;5;20260314;4;2;379
37704;5;20260314;5;22;608
37705;6;20260314;1;2;553
37706;6;20260314;2;14;388
37707;6;20260314;3;20;639
37708;6;20260314;4;15;637
37709;6;20260314;5;19;420
37710;1;20260315;1;23;540
37711;1;20260315;2;12;656
37712;1;20260315;3;16;507
37713;1;20260315;4;12;537
37714;1;20260315;5;20;580
37715;2;20260315;1;19;649
37716;2;20260315;2;19;479
37717;2;20260315;3;16;237
37718;2;20260315;4;12;388
37719;2;20260315;5;20;627
37720;3;20260315;1;7;657
37721;3;20260315;2;4;486
37722;3;20260315;3;7;518
37723;3;20260315;4;20;468
37724;3;20260315;5;25;523
37725;4;20260315;1;20;273
37726;4;20260315;2;15;496
37727;4;20260315;3;11;420
37728;4;20260315;4;7;425
37729;4;20260315;5;14;489
37730;5;20260315;1;3;672
37731;5;20260315;2;9;717
37732;5;20260315;3;9;411
37733;5;20260315;4;15;364
37734;5;20260315;5;23;585
37735;6;20260315;1;7;546
37736;6;20260315;2;2;386
37737;6;20260315;3;24;615
37738;6;20260315;4;6;631
37739;6;20260315;5;16;404
37740;1;20260316;1;24;516
37741;1;20260316;2;3;653
37742;1;20260316;3;12;495
37743;1;20260316;4;9;528
37744;1;20260316;5;17;563
37745;2;20260316;1;19;630
37746;2;20260316;2;24;455
37747;2;20260316;3;21;216
37748;2;20260316;4;8;380
37749;2;20260316;5;4;623
37750;3;20260316;1;19;638
37751;3;20260316;2;14;472
37752;3;20260316;3;21;497
37753;3;20260316;4;6;462
37754;3;20260316;5;18;505
37755;4;20260316;1;20;253
37756;4;20260316;2;17;479
37757;4;20260316;3;7;413
37758;4;20260316;4;18;407
37759;4;20260316;5;10;479
37760;5;20260316;1;12;660
37761;5;20260316;2;11;706
37762;5;20260316;3;3;408
37763;5;20260316;4;23;341
37764;5;20260316;5;5;580
37765;6;20260316;1;18;528
37766;6;20260316;2;6;380
37767;6;20260316;3;7;608
37768;6;20260316;4;25;606
37769;6;20260316;5;17;387
37770;1;20260317;1;3;513
37771;1;20260317;2;6;647
37772;1;20260317;3;18;477
37773;1;20260317;4;4;524
37774;1;20260317;5;15;548
37775;2;20260317;1;12;618
37776;2;20260317;2;3;452
37777;2;20260317;3;15;201
37778;2;20260317;4;10;370
37779;2;20260317;5;14;609
37780;3;20260317;1;8;630
37781;3;20260317;2;2;470
37782;3;20260317;3;23;474
37783;3;20260317;4;3;459
37784;3;20260317;5;13;492
37785;4;20260317;1;24;229
37786;4;20260317;2;21;458
37787;4;20260317;3;9;404
37788;4;20260317;4;16;391
37789;4;20260317;5;16;463
37790;5;20260317;1;16;644
37791;5;20260317;2;13;693
37792;5;20260317;3;14;394
37793;5;20260317;4;20;321
37794;5;20260317;5;5;575
37795;6;20260317;1;21;507
37796;6;20260317;2;19;361
37797;6;20260317;3;9;599
37798;6;20260317;4;6;600
37799;6;20260317;5;4;383
37800;1;20260318;1;8;505
37801;1;20260318;2;15;632
37802;1;20260318;3;23;454
37803;1;20260318;4;6;518
37804;1;20260318;5;25;523
37805;2;20260318;1;12;606
37806;2;20260318;2;22;430
37807;2;20260318;3;19;182
37808;2;20260318;4;24;346
37809;2;20260318;5;12;597
37810;3;20260318;1;10;620
37811;3;20260318;2;23;447
37812;3;20260318;3;6;468
37813;3;20260318;4;5;454
37814;3;20260318;5;23;469
37815;4;20260318;1;18;211
37816;4;20260318;2;18;440
37817;4;20260318;3;22;382
37818;4;20260318;4;3;388
37819;4;20260318;5;19;444
37820;5;20260318;1;25;619
37821;5;20260318;2;17;676
37822;5;20260318;3;21;373
37823;5;20260318;4;23;298
37824;5;20260318;5;21;554
37825;6;20260318;1;5;502
37826;6;20260318;2;25;336
37827;6;20260318;3;21;578
37828;6;20260318;4;15;585
37829;6;20260318;5;6;377
37830;1;20260319;1;4;501
37831;1;20260319;2;4;628
37832;1;20260319;3;24;430
37833;1;20260319;4;13;505
37834;1;20260319;5;23;500
37835;2;20260319;1;18;588
37836;2;20260319;2;17;413
37837;2;20260319;3;14;168
37838;2;20260319;4;2;344
37839;2;20260319;5;13;584
37840;3;20260319;1;25;595
37841;3;20260319;2;10;437
37842;3;20260319;3;13;455
37843;3;20260319;4;16;438
37844;3;20260319;5;25;444
37845;4;20260319;1;14;197
37846;4;20260319;2;24;416
37847;4;20260319;3;20;362
37848;4;20260319;4;23;365
37849;4;20260319;5;10;434
37850;5;20260319;1;17;602
37851;5;20260319;2;12;664
37852;5;20260319;3;16;357
37853;5;20260319;4;14;284
37854;5;20260319;5;20;534
37855;6;20260319;1;24;478
37856;6;20260319;2;25;311
37857;6;20260319;3;10;568
37858;6;20260319;4;25;560
37859;6;20260319;5;22;355
37860;1;20260320;1;5;496
37861;1;20260320;2;11;617
37862;1;20260320;3;3;427
37863;1;20260320;4;23;482
37864;1;20260320;5;10;490
37865;2;20260320;1;22;566
37866;2;20260320;2;19;394
37867;2;20260320;3;20;148
37868;2;20260320;4;8;336
37869;2;20260320;5;9;575
37870;3;20260320;1;7;588
37871;3;20260320;2;15;422
37872;3;20260320;3;5;450
37873;3;20260320;4;11;427
37874;3;20260320;5;12;432
37875;4;20260320;1;11;186
37876;4;20260320;2;8;408
37877;4;20260320;3;24;338
37878;4;20260320;4;3;362
37879;4;20260320;5;16;418
37880;5;20260320;1;20;582
37881;5;20260320;2;15;649
37882;5;20260320;3;9;348
37883;5;20260320;4;23;261
37884;5;20260320;5;16;518
37885;6;20260320;1;9;469
37886;6;20260320;2;5;306
37887;6;20260320;3;23;545
37888;6;20260320;4;2;558
37889;6;20260320;5;2;353
37890;1;20260321;1;8;488
37891;1;20260321;2;22;595
37892;1;20260321;3;7;420
37893;1;20260321;4;22;460
37894;1;20260321;5;23;467
37895;2;20260321;1;2;564
37896;2;20260321;2;24;370
37897;2;20260321;3;18;130
37898;2;20260321;4;15;321
37899;2;20260321;5;12;563
37900;3;20260321;1;25;563
37901;3;20260321;2;6;416
37902;3;20260321;3;9;441
37903;3;20260321;4;16;411
37904;3;20260321;5;16;416
37905;4;20260321;1;16;170
37906;4;20260321;2;6;402
37907;4;20260321;3;20;318
37908;4;20260321;4;15;347
37909;4;20260321;5;14;404
37910;5;20260321;1;23;559
37911;5;20260321;2;12;637
37912;5;20260321;3;15;333
37913;5;20260321;4;8;253
37914;5;20260321;5;8;510
37915;6;20260321;1;16;453
37916;6;20260321;2;2;304
37917;6;20260321;3;5;540
37918;6;20260321;4;10;548
37919;6;20260321;5;3;350
37920;1;20260322;1;18;470
37921;1;20260322;2;21;574
37922;1;20260322;3;21;399
37923;1;20260322;4;7;453
37924;1;20260322;5;2;465
37925;2;20260322;1;11;553
37926;2;20260322;2;13;357
37927;2;20260322;3;17;113
37928;2;20260322;4;24;297
37929;2;20260322;5;24;539
37930;3;20260322;1;9;554
37931;3;20260322;2;13;403
37932;3;20260322;3;9;432
37933;3;20260322;4;6;405
37934;3;20260322;5;9;407
37935;4;20260322;1;15;155
37936;4;20260322;2;15;387
37937;4;20260322;3;4;314
37938;4;20260322;4;18;329
37939;4;20260322;5;13;391
37940;5;20260322;1;3;556
37941;5;20260322;2;17;620
37942;5;20260322;3;14;319
37943;5;20260322;4;4;249
37944;5;20260322;5;3;507
37945;6;20260322;1;19;434
37946;6;20260322;2;16;288
37947;6;20260322;3;3;537
37948;6;20260322;4;18;530
37949;6;20260322;5;7;343
37950;1;20260323;1;21;449
37951;1;20260323;2;11;563
37952;1;20260323;3;10;389
37953;1;20260323;4;6;447
37954;1;20260323;5;13;452
37955;2;20260323;1;19;534
37956;2;20260323;2;23;334
37957;2;20260323;3;25;1088
37958;2;20260323;4;20;277
37959;2;20260323;5;6;533
37960;3;20260323;1;24;530
37961;3;20260323;2;23;380
37962;3;20260323;3;23;409
37963;3;20260323;4;22;383
37964;3;20260323;5;7;400
37965;4;20260323;1;7;148
37966;4;20260323;2;25;362
37967;4;20260323;3;13;301
37968;4;20260323;4;14;315
37969;4;20260323;5;3;388
37970;5;20260323;1;14;542
37971;5;20260323;2;7;613
37972;5;20260323;3;21;298
37973;5;20260323;4;12;237
37974;5;20260323;5;8;499
37975;6;20260323;1;13;421
37976;6;20260323;2;22;266
37977;6;20260323;3;3;534
37978;6;20260323;4;14;516
37979;6;20260323;5;9;334
37980;1;20260324;1;2;447
37981;1;20260324;2;10;553
37982;1;20260324;3;7;382
37983;1;20260324;4;15;432
37984;1;20260324;5;7;445
37985;2;20260324;1;23;511
37986;2;20260324;2;2;332
37987;2;20260324;3;4;1084
37988;2;20260324;4;21;256
37989;2;20260324;5;22;511
37990;3;20260324;1;17;513
37991;3;20260324;2;5;375
37992;3;20260324;3;6;403
37993;3;20260324;4;25;358
37994;3;20260324;5;23;377
37995;4;20260324;1;4;144
37996;4;20260324;2;6;356
37997;4;20260324;3;11;290
37998;4;20260324;4;4;311
37999;4;20260324;5;8;380
38000;5;20260324;1;20;522
38001;5;20260324;2;9;604
38002;5;20260324;3;24;274
38003;5;20260324;4;15;222
38004;5;20260324;5;21;478
38005;6;20260324;1;14;407
38006;6;20260324;2;16;250
38007;6;20260324;3;19;515
38008;6;20260324;4;20;496
38009;6;20260324;5;22;312
38010;1;20260325;1;8;439
38011;1;20260325;2;5;548
38012;1;20260325;3;21;361
38013;1;20260325;4;4;428
38014;1;20260325;5;22;423
38015;2;20260325;1;14;497
38016;2;20260325;2;12;320
38017;2;20260325;3;11;1073
38018;2;20260325;4;8;248
38019;2;20260325;5;2;509
38020;3;20260325;1;18;495
38021;3;20260325;2;23;352
38022;3;20260325;3;25;378
38023;3;20260325;4;20;338
38024;3;20260325;5;22;355
38025;4;20260325;1;12;132
38026;4;20260325;2;7;349
38027;4;20260325;3;9;281
38028;4;20260325;4;5;306
38029;4;20260325;5;6;374
38030;5;20260325;1;3;519
38031;5;20260325;2;7;597
38032;5;20260325;3;5;269
38033;5;20260325;4;20;202
38034;5;20260325;5;4;474
38035;6;20260325;1;13;394
38036;6;20260325;2;2;248
38037;6;20260325;3;13;502
38038;6;20260325;4;17;479
38039;6;20260325;5;14;298
38040;1;20260326;1;10;429
38041;1;20260326;2;12;536
38042;1;20260326;3;3;358
38043;1;20260326;4;2;426
38044;1;20260326;5;15;408
38045;2;20260326;1;9;488
38046;2;20260326;2;13;307
38047;2;20260326;3;12;1061
38048;2;20260326;4;24;224
38049;2;20260326;5;9;500
38050;3;20260326;1;17;478
38051;3;20260326;2;8;344
38052;3;20260326;3;3;375
38053;3;20260326;4;20;318
38054;3;20260326;5;25;330
38055;4;20260326;1;14;118
38056;4;20260326;2;10;339
38057;4;20260326;3;20;261
38058;4;20260326;4;15;291
38059;4;20260326;5;21;353
38060;5;20260326;1;7;512
38061;5;20260326;2;16;581
38062;5;20260326;3;16;253
38063;5;20260326;4;4;198
38064;5;20260326;5;5;469
38065;6;20260326;1;22;372
38066;6;20260326;2;20;228
38067;6;20260326;3;22;480
38068;6;20260326;4;13;466
38069;6;20260326;5;6;292
38070;1;20260327;1;25;404
38071;1;20260327;2;8;528
38072;1;20260327;3;20;338
38073;1;20260327;4;23;403
38074;1;20260327;5;19;389
38075;2;20260327;1;22;466
38076;2;20260327;2;18;289
38077;2;20260327;3;20;1041
38078;2;20260327;4;10;214
38079;2;20260327;5;5;495
38080;3;20260327;1;9;469
38081;3;20260327;2;7;337
38082;3;20260327;3;5;370
38083;3;20260327;4;2;316
38084;3;20260327;5;20;310
38085;4;20260327;1;16;102
38086;4;20260327;2;6;333
38087;4;20260327;3;3;258
38088;4;20260327;4;24;267
38089;4;20260327;5;7;346
38090;5;20260327;1;5;507
38091;5;20260327;2;17;564
38092;5;20260327;3;3;250
38093;5;20260327;4;17;181
38094;5;20260327;5;12;457
38095;6;20260327;1;11;361
38096;6;20260327;2;18;210
38097;6;20260327;3;13;467
38098;6;20260327;4;8;458
38099;6;20260327;5;11;281
38100;1;20260328;1;19;385
38101;1;20260328;2;11;517
38102;1;20260328;3;8;330
38103;1;20260328;4;10;393
38104;1;20260328;5;24;365
38105;2;20260328;1;12;454
38106;2;20260328;2;14;275
38107;2;20260328;3;14;1027
38108;2;20260328;4;9;205
38109;2;20260328;5;4;491
38110;3;20260328;1;4;465
38111;3;20260328;2;9;328
38112;3;20260328;3;19;351
38113;3;20260328;4;19;297
38114;3;20260328;5;13;297
38115;4;20260328;1;3;1099
38116;4;20260328;2;8;325
38117;4;20260328;3;11;247
38118;4;20260328;4;7;260
38119;4;20260328;5;8;338
38120;5;20260328;1;15;492
38121;5;20260328;2;7;557
38122;5;20260328;3;23;227
38123;5;20260328;4;25;156
38124;5;20260328;5;6;451
38125;6;20260328;1;3;358
38126;6;20260328;2;9;201
38127;6;20260328;3;8;459
38128;6;20260328;4;11;447
38129;6;20260328;5;16;265
38130;1;20260329;1;8;377
38131;1;20260329;2;3;514
38132;1;20260329;3;4;326
38133;1;20260329;4;7;386
38134;1;20260329;5;9;356
38135;2;20260329;1;25;429
38136;2;20260329;2;20;255
38137;2;20260329;3;19;1008
38138;2;20260329;4;10;195
38139;2;20260329;5;17;474
38140;3;20260329;1;7;458
38141;3;20260329;2;9;319
38142;3;20260329;3;2;349
38143;3;20260329;4;8;289
38144;3;20260329;5;10;287
38145;4;20260329;1;24;1075
38146;4;20260329;2;6;319
38147;4;20260329;3;3;244
38148;4;20260329;4;6;254
38149;4;20260329;5;19;319
38150;5;20260329;1;11;481
38151;5;20260329;2;16;541
38152;5;20260329;3;4;223
38153;5;20260329;4;20;136
38154;5;20260329;5;25;426
38155;6;20260329;1;2;356
38156;6;20260329;2;4;197
38157;6;20260329;3;16;443
38158;6;20260329;4;24;423
38159;6;20260329;5;7;258
38160;1;20260330;1;16;361
38161;1;20260330;2;20;494
38162;1;20260330;3;4;322
38163;1;20260330;4;7;379
38164;1;20260330;5;5;351
38165;2;20260330;1;6;423
38166;2;20260330;2;4;251
38167;2;20260330;3;4;1004
38168;2;20260330;4;3;192
38169;2;20260330;5;5;469
38170;3;20260330;1;18;440
38171;3;20260330;2;16;303
38172;3;20260330;3;18;331
38173;3;20260330;4;3;286
38174;3;20260330;5;9;278
38175;4;20260330;1;24;1051
38176;4;20260330;2;13;306
38177;4;20260330;3;24;220
38178;4;20260330;4;19;235
38179;4;20260330;5;15;304
38180;5;20260330;1;25;456
38181;5;20260330;2;21;520
38182;5;20260330;3;3;220
38183;5;20260330;4;23;113
38184;5;20260330;5;4;422
38185;6;20260330;1;16;340
38186;6;20260330;2;3;194
38187;6;20260330;3;17;426
38188;6;20260330;4;11;412
38189;6;20260330;5;24;234
38190;1;20260331;1;12;349
38191;1;20260331;2;8;486
38192;1;20260331;3;23;299
38193;1;20260331;4;16;363
38194;1;20260331;5;17;334
38195;2;20260331;1;10;413
38196;2;20260331;2;21;230
38197;2;20260331;3;24;980
38198;2;20260331;4;7;185
38199;2;20260331;5;14;455
38200;3;20260331;1;15;425
38201;3;20260331;2;22;281
38202;3;20260331;3;23;308
38203;3;20260331;4;8;278
38204;3;20260331;5;7;271
38205;4;20260331;1;21;1030
38206;4;20260331;2;25;281
38207;4;20260331;3;12;208
38208;4;20260331;4;15;220
38209;4;20260331;5;9;295
38210;5;20260331;1;10;446
38211;5;20260331;2;7;513
38212;5;20260331;3;16;204
38213;5;20260331;4;17;1096
38214;5;20260331;5;17;405
38215;6;20260331;1;12;328
