id_movimentacao;id_medicamento;id_tempo;id_unidade;quantidade_saida;saldo_atual
33842;1;20251106;3;18;115
33843;1;20251106;4;2;295
33844;1;20251106;5;7;252
33845;2;20251106;1;21;321
33846;2;20251106;2;10;294
33847;2;20251106;3;24;1037
33848;2;20251106;4;6;293
33849;2;20251106;5;11;330
33850;3;20251106;1;3;276
33851;3;20251106;2;20;141
33852;3;20251106;3;3;242
33853;3;20251106;4;24;193
33854;3;20251106;5;8;258
33855;4;20251106;1;25;110
33856;4;20251106;2;14;280
33857;4;20251106;3;17;203
33858;4;20251106;4;23;120
33859;4;20251106;5;19;193
33860;5;20251106;1;18;340
33861;5;20251106;2;4;278
33862;5;20251106;3;7;261
33863;5;20251106;4;16;256
33864;5;20251106;5;18;343
33865;6;20251106;1;14;236
33866;6;20251106;2;19;205
33867;6;20251106;3;14;320
33868;6;20251106;4;14;386
33869;6;20251106;5;21;258
33870;1;20251107;1;25;265
33871;1;20251107;2;25;346
33872;1;20251107;3;15;100
33873;1;20251107;4;13;282
33874;1;20251107;5;6;246
33875;2;20251107;1;17;304
33876;2;20251107;2;4;290
33877;2;20251107;3;17;1020
33878;2;20251107;4;7;286
33879;2;20251107;5;16;314
33880;3;20251107;1;7;269
33881;3;20251107;2;7;134
33882;3;20251107;3;8;234
33883;3;20251107;4;20;173
33884;3;20251107;5;17;241
33885;4;20251107;1;25;1085
33886;4;20251107;2;7;273
33887;4;20251107;3;22;181
33888;4;20251107;4;11;109
33889;4;20251107;5;2;191
33890;5;20251107;1;11;329
33891;5;20251107;2;7;271
33892;5;20251107;3;7;254
33893;5;20251107;4;14;242
33894;5;20251107;5;23;320
33895;6;20251107;1;21;215
33896;6;20251107;2;8;197
33897;6;20251107;3;4;316
33898;6;20251107;4;6;380
33899;6;20251107;5;4;254
33900;1;20251108;1;17;248
33901;1;20251108;2;20;326
33902;1;20251108;3;16;1084
33903;1;20251108;4;7;275
33904;1;20251108;5;11;235
33905;2;20251108;1;12;292
33906;2;20251108;2;17;273
33907;2;20251108;3;6;1014
33908;2;20251108;4;9;277
33909;2;20251108;5;3;311
33910;3;20251108;1;19;250
33911;3;20251108;2;24;110
33912;3;20251108;3;10;224
33913;3;20251108;4;22;151
33914;3;20251108;5;19;222
33915;4;20251108;1;5;1080
33916;4;20251108;2;2;271
33917;4;20251108;3;3;178
33918;4;20251108;4;5;104
33919;4;20251108;5;19;172
33920;5;20251108;1;11;318
33921;5;20251108;2;5;266
33922;5;20251108;3;18;236
33923;5;20251108;4;15;227
33924;5;20251108;5;6;314
33925;6;20251108;1;2;213
33926;6;20251108;2;9;188
33927;6;20251108;3;2;314
33928;6;20251108;4;9;371
33929;6;20251108;5;15;239
33930;1;20251109;1;6;242
33931;1;20251109;2;22;304
33932;1;20251109;3;6;1078
33933;1;20251109;4;12;263
33934;1;20251109;5;6;229
33935;2;20251109;1;14;278
33936;2;20251109;2;16;257
33937;2;20251109;3;25;989
33938;2;20251109;4;17;260
33939;2;20251109;5;4;307
33940;3;20251109;1;5;245
33941;3;20251109;2;20;1090
33942;3;20251109;3;15;209
33943;3;20251109;4;25;126
33944;3;20251109;5;10;212
33945;4;20251109;1;6;1074
33946;4;20251109;2;4;267
33947;4;20251109;3;12;166
33948;4;20251109;4;6;1098
33949;4;20251109;5;7;165
33950;5;20251109;1;14;304
33951;5;20251109;2;13;253
33952;5;20251109;3;12;224
33953;5;20251109;4;17;210
33954;5;20251109;5;15;299
33955;6;20251109;1;17;196
33956;6;20251109;2;24;164
33957;6;20251109;3;15;299
33958;6;20251109;4;21;350
33959;6;20251109;5;22;217
33960;1;20251110;1;23;219
33961;1;20251110;2;20;284
33962;1;20251110;3;4;1074
33963;1;20251110;4;17;246
33964;1;20251110;5;21;208
33965;2;20251110;1;7;271
33966;2;20251110;2;2;255
33967;2;20251110;3;6;983
33968;2;20251110;4;13;247
33969;2;20251110;5;6;301
33970;3;20251110;1;4;241
33971;3;20251110;2;9;1081
33972;3;20251110;3;4;205
33973;3;20251110;4;2;124
33974;3;20251110;5;20;192
33975;4;20251110;1;15;1059
33976;4;20251110;2;6;261
33977;4;20251110;3;7;159
33978;4;20251110;4;17;1081
33979;4;20251110;5;25;140
33980;5;20251110;1;6;298
33981;5;20251110;2;25;228
33982;5;20251110;3;18;206
33983;5;20251110;4;24;186
33984;5;20251110;5;11;288
33985;6;20251110;1;17;179
33986;6;20251110;2;15;149
33987;6;20251110;3;25;274
33988;6;20251110;4;12;338
33989;6;20251110;5;16;201
33990;1;20251111;1;14;205
33991;1;20251111;2;21;263
33992;1;20251111;3;3;1071
33993;1;20251111;4;9;237
33994;1;20251111;5;14;194
33995;2;20251111;1;7;264
33996;2;20251111;2;25;230
33997;2;20251111;3;19;964
33998;2;20251111;4;21;226
33999;2;20251111;5;4;297
34000;3;20251111;1;24;217
34001;3;20251111;2;16;1065
34002;3;20251111;3;17;188
34003;3;20251111;4;12;112
34004;3;20251111;5;22;170
34005;4;20251111;1;22;1037
34006;4;20251111;2;14;247
34007;4;20251111;3;14;145
34008;4;20251111;4;7;1074
34009;4;20251111;5;3;137
34010;5;20251111;1;13;285
34011;5;20251111;2;22;206
34012;5;20251111;3;15;191
34013;5;20251111;4;8;178
34014;5;20251111;5;10;278
34015;6;20251111;1;5;174
34016;6;20251111;2;5;144
34017;6;20251111;3;4;270
34018;6;20251111;4;13;325
34019;6;20251111;5;21;180
34020;1;20251112;1;12;193
34021;1;20251112;2;11;252
34022;1;20251112;3;13;1058
34023;1;20251112;4;21;216
34024;1;20251112;5;15;179
34025;2;20251112;1;3;261
34026;2;20251112;2;24;206
34027;2;20251112;3;23;941
34028;2;20251112;4;14;212
34029;2;20251112;5;9;288
34030;3;20251112;1;8;209
34031;3;20251112;2;21;1044
34032;3;20251112;3;21;167
34033;3;20251112;4;4;108
34034;3;20251112;5;6;164
34035;4;20251112;1;20;1017
34036;4;20251112;2;22;225
34037;4;20251112;3;17;128
34038;4;20251112;4;5;1069
34039;4;20251112;5;2;135
34040;5;20251112;1;6;279
34041;5;20251112;2;11;195
34042;5;20251112;3;19;172
34043;5;20251112;4;4;174
34044;5;20251112;5;17;261
34045;6;20251112;1;5;169
34046;6;20251112;2;16;128
34047;6;20251112;3;12;258
34048;6;20251112;4;7;318
34049;6;20251112;5;11;169
34050;1;20251113;1;18;175
34051;1;20251113;2;16;236
34052;1;20251113;3;10;1048
34053;1;20251113;4;23;193
34054;1;20251113;5;3;176
34055;2;20251113;1;21;240
34056;2;20251113;2;22;184
34057;2;20251113;3;3;938
34058;2;20251113;4;25;187
34059;2;20251113;5;9;279
34060;3;20251113;1;24;185
34061;3;20251113;2;19;1025
34062;3;20251113;3;2;165
34063;3;20251113;4;6;102
34064;3;20251113;5;5;159
34065;4;20251113;1;11;1006
34066;4;20251113;2;14;211
34067;4;20251113;3;7;121
34068;4;20251113;4;20;1049
34069;4;20251113;5;14;121
34070;5;20251113;1;4;275
34071;5;20251113;2;9;186
34072;5;20251113;3;14;158
34073;5;20251113;4;16;158
34074;5;20251113;5;23;238
34075;6;20251113;1;4;165
34076;6;20251113;2;13;115
34077;6;20251113;3;16;242
34078;6;20251113;4;16;302
34079;6;20251113;5;22;147
34080;1;20251114;1;25;150
34081;1;20251114;2;25;211
34082;1;20251114;3;25;1023
34083;1;20251114;4;25;168
34084;1;20251114;5;12;164
34085;2;20251114;1;2;238
34086;2;20251114;2;6;178
34087;2;20251114;3;16;922
34088;2;20251114;4;6;181
34089;2;20251114;5;17;262
34090;3;20251114;1;12;173
34091;3;20251114;2;5;1020
34092;3;20251114;3;23;142
34093;3;20251114;4;15;1087
34094;3;20251114;5;10;149
34095;4;20251114;1;18;988
34096;4;20251114;2;25;186
34097;4;20251114;3;2;119
34098;4;20251114;4;16;1033
34099;4;20251114;5;6;115
34100;5;20251114;1;22;253
34101;5;20251114;2;16;170
34102;5;20251114;3;22;136
34103;5;20251114;4;20;138
34104;5;20251114;5;5;233
34105;6;20251114;1;3;162
34106;6;20251114;2;8;107
34107;6;20251114;3;25;217
34108;6;20251114;4;8;294
34109;6;20251114;5;15;132
34110;1;20251115;1;19;131
34111;1;20251115;2;15;196
34112;1;20251115;3;14;1009
34113;1;20251115;4;11;157
34114;1;20251115;5;23;141
34115;2;20251115;1;24;214
34116;2;20251115;2;23;155
34117;2;20251115;3;15;907
34118;2;20251115;4;22;159
34119;2;20251115;5;11;251
34120;3;20251115;1;24;149
34121;3;20251115;2;21;999
34122;3;20251115;3;5;137
34123;3;20251115;4;4;1083
34124;3;20251115;5;5;144
34125;4;20251115;1;4;984
34126;4;20251115;2;22;164
34127;4;20251115;3;2;117
34128;4;20251115;4;21;1012
34129;4;20251115;5;15;100
34130;5;20251115;1;5;248
34131;5;20251115;2;17;153
34132;5;20251115;3;25;111
34133;5;20251115;4;21;117
34134;5;20251115;5;19;214
34135;6;20251115;1;5;157
34136;6;20251115;2;22;1085
34137;6;20251115;3;16;201
34138;6;20251115;4;18;276
34139;6;20251115;5;20;112
34140;1;20251116;1;15;116
34141;1;20251116;2;2;194
34142;1;20251116;3;22;987
34143;1;20251116;4;20;137
34144;1;20251116;5;6;135
34145;2;20251116;1;2;212
34146;2;20251116;2;21;134
34147;2;20251116;3;24;883
34148;2;20251116;4;19;140
34149;2;20251116;5;4;247
34150;3;20251116;1;20;129
34151;3;20251116;2;14;985
34152;3;20251116;3;2;135
34153;3;20251116;4;25;1058
34154;3;20251116;5;25;119
34155;4;20251116;1;6;978
34156;4;20251116;2;16;148
34157;4;20251116;3;22;1095
34158;4;20251116;4;22;990
34159;4;20251116;5;13;1087
34160;5;20251116;1;7;241
34161;5;20251116;2;9;144
34162;5;20251116;3;22;1089
34163;5;20251116;4;9;108
34164;5;20251116;5;11;203
34165;6;20251116;1;8;149
34166;6;20251116;2;19;1066
34167;6;20251116;3;9;192
34168;6;20251116;4;25;251
34169;6;20251116;5;14;1098
34170;1;20251117;1;22;1094
34171;1;20251117;2;16;178
34172;1;20251117;3;7;980
34173;1;20251117;4;7;130
34174;1;20251117;5;11;124
34175;2;20251117;1;2;210
34176;2;20251117;2;7;127
34177;2;20251117;3;23;860
34178;2;20251117;4;20;120
34179;2;20251117;5;22;225
34180;3;20251117;1;21;108
34181;3;20251117;2;3;982
34182;3;20251117;3;5;130
34183;3;20251117;4;12;1046
34184;3;20251117;5;13;106
34185;4;20251117;1;17;961
34186;4;20251117;2;21;127
34187;4;20251117;3;21;1074
34188;4;20251117;4;19;971
34189;4;20251117;5;2;1085
34190;5;20251117;1;7;234
34191;5;20251117;2;18;126
34192;5;20251117;3;25;1064
34193;5;20251117;4;10;1098
34194;5;20251117;5;5;198
34195;6;20251117;1;8;141
34196;6;20251117;2;21;1045
34197;6;20251117;3;2;190
34198;6;20251117;4;19;232
34199;6;20251117;5;2;1096
34200;1;20251118;1;7;1087
34201;1;20251118;2;8;170
34202;1;20251118;3;25;955
34203;1;20251118;4;17;113
34204;1;20251118;5;15;109
34205;2;20251118;1;16;194
34206;2;20251118;2;15;112
34207;2;20251118;3;21;839
34208;2;20251118;4;25;1095
34209;2;20251118;5;10;215
34210;3;20251118;1;12;1096
34211;3;20251118;2;21;961
34212;3;20251118;3;5;125
34213;3;20251118;4;21;1025
34214;3;20251118;5;14;1092
34215;4;20251118;1;15;946
34216;4;20251118;2;8;119
34217;4;20251118;3;20;1054
34218;4;20251118;4;13;958
34219;4;20251118;5;13;1072
34220;5;20251118;1;22;212
34221;5;20251118;2;4;122
34222;5;20251118;3;16;1048
34223;5;20251118;4;7;1091
34224;5;20251118;5;3;195
34225;6;20251118;1;18;123
34226;6;20251118;2;10;1035
34227;6;20251118;3;20;170
34228;6;20251118;4;15;217
34229;6;20251118;5;11;1085
34230;1;20251119;1;19;1068
34231;1;20251119;2;4;166
34232;1;20251119;3;14;941
34233;1;20251119;4;11;102
34234;1;20251119;5;21;1088
34235;2;20251119;1;8;186
34236;2;20251119;2;18;1094
34237;2;20251119;3;8;831
34238;2;20251119;4;5;1090
34239;2;20251119;5;19;196
34240;3;20251119;1;10;1086
34241;3;20251119;2;24;937
34242;3;20251119;3;21;104
34243;3;20251119;4;23;1002
34244;3;20251119;5;4;1088
34245;4;20251119;1;20;926
34246;4;20251119;2;22;1097
34247;4;20251119;3;15;1039
34248;4;20251119;4;23;935
34249;4;20251119;5;15;1057
34250;5;20251119;1;12;200
34251;5;20251119;2;12;110
34252;5;20251119;3;8;1040
34253;5;20251119;4;8;1083
34254;5;20251119;5;3;192
34255;6;20251119;1;17;106
34256;6;20251119;2;17;1018
34257;6;20251119;3;3;167
34258;6;20251119;4;10;207
34259;6;20251119;5;15;1070
34260;1;20251120;1;24;1044
34261;1;20251120;2;25;141
34262;1;20251120;3;15;926
34263;1;20251120;4;9;1093
34264;1;20251120;5;7;1081
34265;2;20251120;1;4;182
34266;2;20251120;2;8;1086
34267;2;20251120;3;25;806
34268;2;20251120;4;13;1077
34269;2;20251120;5;19;177
34270;3;20251120;1;2;1084
34271;3;20251120;2;24;913
34272;3;20251120;3;3;101
34273;3;20251120;4;10;992
34274;3;20251120;5;3;1085
34275;4;20251120;1;5;921
34276;4;20251120;2;3;1094
34277;4;20251120;3;11;1028
34278;4;20251120;4;4;931
34279;4;20251120;5;10;1047
34280;5;20251120;1;12;188
34281;5;20251120;2;24;1086
34282;5;20251120;3;21;1019
34283;5;20251120;4;14;1069
34284;5;20251120;5;10;182
34285;6;20251120;1;24;1082
34286;6;20251120;2;7;1011
34287;6;20251120;3;6;161
34288;6;20251120;4;20;187
34289;6;20251120;5;16;1054
34290;1;20251121;1;11;1033
34291;1;20251121;2;24;117
34292;1;20251121;3;16;910
34293;1;20251121;4;22;1071
34294;1;20251121;5;6;1075
34295;2;20251121;1;18;164
34296;2;20251121;2;5;1081
34297;2;20251121;3;6;800
34298;2;20251121;4;9;1068
34299;2;20251121;5;13;164
34300;3;20251121;1;14;1070
34301;3;20251121;2;16;897
34302;3;20251121;3;21;1080
34303;3;20251121;4;18;974
34304;3;20251121;5;8;1077
34305;4;20251121;1;14;907
34306;4;20251121;2;8;1086
34307;4;20251121;3;4;1024
34308;4;20251121;4;10;921
34309;4;20251121;5;15;1032
34310;5;20251121;1;7;181
34311;5;20251121;2;23;1063
34312;5;20251121;3;11;1008
34313;5;20251121;4;20;1049
34314;5;20251121;5;22;160
34315;6;20251121;1;5;1077
34316;6;20251121;2;6;1005
34317;6;20251121;3;16;145
34318;6;20251121;4;5;182
34319;6;20251121;5;25;1029
34320;1;20251122;1;14;1019
34321;1;20251122;2;14;103
34322;1;20251122;3;5;905
34323;1;20251122;4;9;1062
34324;1;20251122;5;25;1050
34325;2;20251122;1;24;140
34326;2;20251122;2;10;1071
34327;2;20251122;3;17;783
34328;2;20251122;4;8;1060
34329;2;20251122;5;7;157
34330;3;20251122;1;8;1062
34331;3;20251122;2;13;884
34332;3;20251122;3;22;1058
34333;3;20251122;4;11;963
34334;3;20251122;5;24;1053
34335;4;20251122;1;21;886
34336;4;20251122;2;11;1075
34337;4;20251122;3;25;999
34338;4;20251122;4;2;919
34339;4;20251122;5;5;1027
34340;5;20251122;1;7;174
34341;5;20251122;2;18;1045
34342;5;20251122;3;24;984
34343;5;20251122;4;21;1028
34344;5;20251122;5;17;143
34345;6;20251122;1;25;1052
34346;6;20251122;2;11;994
34347;6;20251122;3;24;121
34348;6;20251122;4;9;173
34349;6;20251122;5;7;1022
34350;1;20251123;1;8;1011
34351;1;20251123;2;14;1089
34352;1;20251123;3;22;883
34353;1;20251123;4;5;1057
34354;1;20251123;5;10;1040
34355;2;20251123;1;22;118
34356;2;20251123;2;23;1048
34357;2;20251123;3;19;764
34358;2;20251123;4;16;1044
34359;2;20251123;5;18;139
34360;3;20251123;1;7;1055
34361;3;20251123;2;10;874
34362;3;20251123;3;23;1035
34363;3;20251123;4;13;950
34364;3;20251123;5;12;1041
34365;4;20251123;1;14;872
34366;4;20251123;2;20;1055
34367;4;20251123;3;15;984
34368;4;20251123;4;10;909
34369;4;20251123;5;11;1016
34370;5;20251123;1;8;166
34371;5;20251123;2;3;1042
34372;5;20251123;3;20;964
34373;5;20251123;4;18;1010
34374;5;20251123;5;24;119
34375;6;20251123;1;12;1040
34376;6;20251123;2;21;973
34377;6;20251123;3;5;116
34378;6;20251123;4;15;158
34379;6;20251123;5;16;1006
34380;1;20251124;1;9;1002
34381;1;20251124;2;23;1066
34382;1;20251124;3;22;861
34383;1;20251124;4;14;1043
34384;1;20251124;5;15;1025
34385;2;20251124;1;14;104
34386;2;20251124;2;5;1043
34387;2;20251124;3;10;754
34388;2;20251124;4;11;1033
34389;2;20251124;5;21;118
34390;3;20251124;1;11;1044
34391;3;20251124;2;7;867
34392;3;20251124;3;20;1015
34393;3;20251124;4;15;935
34394;3;20251124;5;23;1018
34395;4;20251124;1;12;860
34396;4;20251124;2;20;1035
34397;4;20251124;3;6;978
34398;4;20251124;4;23;886
34399;4;20251124;5;8;1008
34400;5;20251124;1;10;156
34401;5;20251124;2;6;1036
34402;5;20251124;3;15;949
34403;5;20251124;4;19;991
34404;5;20251124;5;8;111
34405;6;20251124;1;11;1029
34406;6;20251124;2;11;962
34407;6;20251124;3;4;112
34408;6;20251124;4;11;147
34409;6;20251124;5;20;986
34410;1;20251125;1;11;991
34411;1;20251125;2;9;1057
34412;1;20251125;3;20;841
34413;1;20251125;4;18;1025
34414;1;20251125;5;13;1012
34415;2;20251125;1;6;1098
34416;2;20251125;2;21;1022
34417;2;20251125;3;19;735
34418;2;20251125;4;20;1013
34419;2;20251125;5;11;107
34420;3;20251125;1;3;1041
34421;3;20251125;2;14;853
34422;3;20251125;3;6;1009
34423;3;20251125;4;14;921
34424;3;20251125;5;23;995
34425;4;20251125;1;2;858
34426;4;20251125;2;16;1019
34427;4;20251125;3;18;960
34428;4;20251125;4;16;870
34429;4;20251125;5;3;1005
34430;5;20251125;1;4;152
34431;5;20251125;2;3;1033
34432;5;20251125;3;10;939
34433;5;20251125;4;22;969
34434;5;20251125;5;5;106
34435;6;20251125;1;12;1017
34436;6;20251125;2;21;941
34437;6;20251125;3;5;107
34438;6;20251125;4;11;136
34439;6;20251125;5;20;966
34440;1;20251126;1;23;968
34441;1;20251126;2;10;1047
34442;1;20251126;3;14;827
34443;1;20251126;4;14;1011
34444;1;20251126;5;24;988
34445;2;20251126;1;5;1093
34446;2;20251126;2;16;1006
34447;2;20251126;3;15;720
34448;2;20251126;4;15;998
34449;2;20251126;5;6;101
34450;3;20251126;1;2;1039
34451;3;20251126;2;11;842
34452;3;20251126;3;16;993
34453;3;20251126;4;5;916
34454;3;20251126;5;20;975
34455;4;20251126;1;14;844
34456;4;20251126;2;2;1017
34457;4;20251126;3;20;940
34458;4;20251126;4;11;859
34459;4;20251126;5;3;1002
34460;5;20251126;1;22;130
34461;5;20251126;2;22;1011
34462;5;20251126;3;23;916
34463;5;20251126;4;21;948
34464;5;20251126;5;16;1090
34465;6;20251126;1;3;1014
34466;6;20251126;2;13;928
34467;6;20251126;3;6;101
34468;6;20251126;4;16;120
34469;6;20251126;5;25;941
34470;1;20251127;1;15;953
34471;1;20251127;2;18;1029
34472;1;20251127;3;8;819
34473;1;20251127;4;4;1007
34474;1;20251127;5;20;968
34475;2;20251127;1;2;1091
34476;2;20251127;2;22;984
34477;2;20251127;3;23;697
34478;2;20251127;4;5;993
34479;2;20251127;5;8;1093
34480;3;20251127;1;3;1036
34481;3;20251127;2;6;836
34482;3;20251127;3;2;991
34483;3;20251127;4;13;903
34484;3;20251127;5;15;960
34485;4;20251127;1;20;824
34486;4;20251127;2;19;998
34487;4;20251127;3;4;936
34488;4;20251127;4;12;847
34489;4;20251127;5;7;995
34490;5;20251127;1;23;107
34491;5;20251127;2;25;986
34492;5;20251127;3;25;891
34493;5;20251127;4;22;926
34494;5;20251127;5;18;1072
34495;6;20251127;1;17;997
34496;6;20251127;2;8;920
34497;6;20251127;3;8;1093
34498;6;20251127;4;20;100
34499;6;20251127;5;17;924
34500;1;20251128;1;23;930
34501;1;20251128;2;3;1026
34502;1;20251128;3;9;810
34503;1;20251128;4;17;990
34504;1;20251128;5;4;964
34505;2;20251128;1;20;1071
34506;2;20251128;2;21;963
34507;2;20251128;3;24;673
34508;2;20251128;4;3;990
34509;2;20251128;5;13;1080
34510;3;20251128;1;4;1032
34511;3;20251128;2;15;821
34512;3;20251128;3;21;970
34513;3;20251128;4;25;878
34514;3;20251128;5;21;939
34515;4;20251128;1;4;820
34516;4;20251128;2;19;979
34517;4;20251128;3;17;919
34518;4;20251128;4;6;841
34519;4;20251128;5;10;985
34520;5;20251128;1;25;1082
34521;5;20251128;2;3;983
34522;5;20251128;3;5;886
34523;5;20251128;4;3;923
34524;5;20251128;5;17;1055
34525;6;20251128;1;18;979
34526;6;20251128;2;9;911
34527;6;20251128;3;22;1071
34528;6;20251128;4;13;1087
34529;6;20251128;5;15;909
34530;1;20251129;1;13;917
34531;1;20251129;2;13;1013
34532;1;20251129;3;8;802
34533;1;20251129;4;12;978
34534;1;20251129;5;15;949
34535;2;20251129;1;3;1068
34536;2;20251129;2;9;954
34537;2;20251129;3;9;664
34538;2;20251129;4;4;986
34539;2;20251129;5;20;1060
34540;3;20251129;1;2;1030
34541;3;20251129;2;9;812
34542;3;20251129;3;15;955
34543;3;20251129;4;25;853
34544;3;20251129;5;19;920
34545;4;20251129;1;20;800
34546;4;20251129;2;3;976
34547;4;20251129;3;2;917
34548;4;20251129;4;25;816
34549;4;20251129;5;9;976
34550;5;20251129;1;3;1079
34551;5;20251129;2;4;979
34552;5;20251129;3;3;883
34553;5;20251129;4;6;917
34554;5;20251129;5;16;1039
34555;6;20251129;1;7;972
34556;6;20251129;2;11;900
34557;6;20251129;3;3;1068
34558;6;20251129;4;12;1075
34559;6;20251129;5;13;896
34560;1;20251130;1;25;892
34561;1;20251130;2;25;988
34562;1;20251130;3;3;799
34563;1;20251130;4;5;973
34564;1;20251130;5;19;930
34565;2;20251130;1;14;1054
34566;2;20251130;2;25;929
34567;2;20251130;3;23;641
34568;2;20251130;4;11;975
34569;2;20251130;5;19;1041
34570;3;20251130;1;16;1014
34571;3;20251130;2;15;797
34572;3;20251130;3;20;935
34573;3;20251130;4;25;828
34574;3;20251130;5;20;900
34575;4;20251130;1;18;782
34576;4;20251130;2;10;966
34577;4;20251130;3;7;910
34578;4;20251130;4;14;802
34579;4;20251130;5;16;960
34580;5;20251130;1;25;1054
34581;5;20251130;2;9;970
34582;5;20251130;3;6;877
34583;5;20251130;4;2;915
34584;5;20251130;5;10;1029
34585;6;20251130;1;23;949
34586;6;20251130;2;10;890
34587;6;20251130;3;4;1064
34588;6;20251130;4;9;1066
34589;6;20251130;5;19;877
