id_movimentacao;id_medicamento;id_tempo;id_unidade;quantidade_saida;saldo_atual
31095;4;20250806;1;12;427
31096;4;20250806;2;7;475
31097;4;20250806;3;24;489
31098;4;20250806;4;19;521
31099;4;20250806;5;24;512
31100;5;20250806;1;21;468
31101;5;20250806;2;13;513
31102;5;20250806;3;9;420
31103;5;20250806;4;23;495
31104;5;20250806;5;20;516
31105;6;20250806;1;7;471
31106;6;20250806;2;14;492
31107;6;20250806;3;11;588
31108;6;20250806;4;25;553
31109;6;20250806;5;24;465
31110;1;20250807;1;15;498
31111;1;20250807;2;22;476
31112;1;20250807;3;7;456
31113;1;20250807;4;21;541
31114;1;20250807;5;15;478
31115;2;20250807;1;7;509
31116;2;20250807;2;3;525
31117;2;20250807;3;5;433
31118;2;20250807;4;12;504
31119;2;20250807;5;8;554
31120;3;20250807;1;8;480
31121;3;20250807;2;15;477
31122;3;20250807;3;24;445
31123;3;20250807;4;19;456
31124;3;20250807;5;25;412
31125;4;20250807;1;25;402
31126;4;20250807;2;19;456
31127;4;20250807;3;10;479
31128;4;20250807;4;23;498
31129;4;20250807;5;11;501
31130;5;20250807;1;11;457
31131;5;20250807;2;9;504
31132;5;20250807;3;5;415
31133;5;20250807;4;3;492
31134;5;20250807;5;14;502
31135;6;20250807;1;20;451
31136;6;20250807;2;19;473
31137;6;20250807;3;17;571
31138;6;20250807;4;6;547
31139;6;20250807;5;3;462
31140;1;20250808;1;21;477
31141;1;20250808;2;10;466
31142;1;20250808;3;12;444
31143;1;20250808;4;25;516
31144;1;20250808;5;4;474
31145;2;20250808;1;4;505
31146;2;20250808;2;14;511
31147;2;20250808;3;19;414
31148;2;20250808;4;14;490
31149;2;20250808;5;19;535
31150;3;20250808;1;12;468
31151;3;20250808;2;10;467
31152;3;20250808;3;18;427
31153;3;20250808;4;16;440
31154;3;20250808;5;2;410
31155;4;20250808;1;24;378
31156;4;20250808;2;21;435
31157;4;20250808;3;20;459
31158;4;20250808;4;18;480
31159;4;20250808;5;15;486
31160;5;20250808;1;5;452
31161;5;20250808;2;15;489
31162;5;20250808;3;6;409
31163;5;20250808;4;6;486
31164;5;20250808;5;20;482
31165;6;20250808;1;20;431
31166;6;20250808;2;20;453
31167;6;20250808;3;5;566
31168;6;20250808;4;5;542
31169;6;20250808;5;20;442
31170;1;20250809;1;4;473
31171;1;20250809;2;11;455
31172;1;20250809;3;24;420
31173;1;20250809;4;18;498
31174;1;20250809;5;14;460
31175;2;20250809;1;6;499
31176;2;20250809;2;18;493
31177;2;20250809;3;20;394
31178;2;20250809;4;2;488
31179;2;20250809;5;7;528
31180;3;20250809;1;8;460
31181;3;20250809;2;8;459
31182;3;20250809;3;3;424
31183;3;20250809;4;9;431
31184;3;20250809;5;3;407
31185;4;20250809;1;16;362
31186;4;20250809;2;3;432
31187;4;20250809;3;13;446
31188;4;20250809;4;24;456
31189;4;20250809;5;8;478
31190;5;20250809;1;10;442
31191;5;20250809;2;13;476
31192;5;20250809;3;16;393
31193;5;20250809;4;18;468
31194;5;20250809;5;14;468
31195;6;20250809;1;22;409
31196;6;20250809;2;5;448
31197;6;20250809;3;23;543
31198;6;20250809;4;2;540
31199;6;20250809;5;9;433
31200;1;20250810;1;23;450
31201;1;20250810;2;6;449
31202;1;20250810;3;25;395
31203;1;20250810;4;2;496
31204;1;20250810;5;22;438
31205;2;20250810;1;17;482
31206;2;20250810;2;11;482
31207;2;20250810;3;10;384
31208;2;20250810;4;15;473
31209;2;20250810;5;14;514
31210;3;20250810;1;14;446
31211;3;20250810;2;25;434
31212;3;20250810;3;3;421
31213;3;20250810;4;20;411
31214;3;20250810;5;24;383
31215;4;20250810;1;20;342
31216;4;20250810;2;8;424
31217;4;20250810;3;12;434
31218;4;20250810;4;25;431
31219;4;20250810;5;24;454
31220;5;20250810;1;9;433
31221;5;20250810;2;23;453
31222;5;20250810;3;19;374
31223;5;20250810;4;22;446
31224;5;20250810;5;17;451
31225;6;20250810;1;23;386
31226;6;20250810;2;13;435
31227;6;20250810;3;18;525
31228;6;20250810;4;11;529
31229;6;20250810;5;7;426
31230;1;20250811;1;2;448
31231;1;20250811;2;12;437
31232;1;20250811;3;18;377
31233;1;20250811;4;8;488
31234;1;20250811;5;2;436
31235;2;20250811;1;23;459
31236;2;20250811;2;2;480
31237;2;20250811;3;22;362
31238;2;20250811;4;25;448
31239;2;20250811;5;9;505
31240;3;20250811;1;9;437
31241;3;20250811;2;24;410
31242;3;20250811;3;13;408
31243;3;20250811;4;11;400
31244;3;20250811;5;6;377
31245;4;20250811;1;5;337
31246;4;20250811;2;14;410
31247;4;20250811;3;18;416
31248;4;20250811;4;20;411
31249;4;20250811;5;11;443
31250;5;20250811;1;7;426
31251;5;20250811;2;4;449
31252;5;20250811;3;3;371
31253;5;20250811;4;11;435
31254;5;20250811;5;11;440
31255;6;20250811;1;16;370
31256;6;20250811;2;25;410
31257;6;20250811;3;18;507
31258;6;20250811;4;21;508
31259;6;20250811;5;18;408
31260;1;20250812;1;11;437
31261;1;20250812;2;5;432
31262;1;20250812;3;5;372
31263;1;20250812;4;17;471
31264;1;20250812;5;8;428
31265;2;20250812;1;21;438
31266;2;20250812;2;8;472
31267;2;20250812;3;10;352
31268;2;20250812;4;18;430
31269;2;20250812;5;8;497
31270;3;20250812;1;13;424
31271;3;20250812;2;24;386
31272;3;20250812;3;15;393
31273;3;20250812;4;11;389
31274;3;20250812;5;7;370
31275;4;20250812;1;3;334
31276;4;20250812;2;19;391
31277;4;20250812;3;17;399
31278;4;20250812;4;8;403
31279;4;20250812;5;24;419
31280;5;20250812;1;17;409
31281;5;20250812;2;12;437
31282;5;20250812;3;9;362
31283;5;20250812;4;2;433
31284;5;20250812;5;2;438
31285;6;20250812;1;23;347
31286;6;20250812;2;4;406
31287;6;20250812;3;5;502
31288;6;20250812;4;20;488
31289;6;20250812;5;23;385
31290;1;20250813;1;5;432
31291;1;20250813;2;14;418
31292;1;20250813;3;14;358
31293;1;20250813;4;16;455
31294;1;20250813;5;10;418
31295;2;20250813;1;14;424
31296;2;20250813;2;24;448
31297;2;20250813;3;17;335
31298;2;20250813;4;15;415
31299;2;20250813;5;22;475
31300;3;20250813;1;7;417
31301;3;20250813;2;5;381
31302;3;20250813;3;6;387
31303;3;20250813;4;24;365
31304;3;20250813;5;25;345
31305;4;20250813;1;3;331
31306;4;20250813;2;7;384
31307;4;20250813;3;5;394
31308;4;20250813;4;15;388
31309;4;20250813;5;20;399
31310;5;20250813;1;17;392
31311;5;20250813;2;20;417
31312;5;20250813;3;23;339
31313;5;20250813;4;16;417
31314;5;20250813;5;7;431
31315;6;20250813;1;21;326
31316;6;20250813;2;14;392
31317;6;20250813;3;13;489
31318;6;20250813;4;21;467
31319;6;20250813;5;2;383
31320;1;20250814;1;21;411
31321;1;20250814;2;3;415
31322;1;20250814;3;2;356
31323;1;20250814;4;22;433
31324;1;20250814;5;7;411
31325;2;20250814;1;18;406
31326;2;20250814;2;17;431
31327;2;20250814;3;17;318
31328;2;20250814;4;7;408
31329;2;20250814;5;4;471
31330;3;20250814;1;17;400
31331;3;20250814;2;12;369
31332;3;20250814;3;9;378
31333;3;20250814;4;12;353
31334;3;20250814;5;10;335
31335;4;20250814;1;3;328
31336;4;20250814;2;18;366
31337;4;20250814;3;9;385
31338;4;20250814;4;19;369
31339;4;20250814;5;22;377
31340;5;20250814;1;14;378
31341;5;20250814;2;14;403
31342;5;20250814;3;9;330
31343;5;20250814;4;4;413
31344;5;20250814;5;16;415
31345;6;20250814;1;16;310
31346;6;20250814;2;20;372
31347;6;20250814;3;16;473
31348;6;20250814;4;4;463
31349;6;20250814;5;17;366
31350;1;20250815;1;19;392
31351;1;20250815;2;15;400
31352;1;20250815;3;20;336
31353;1;20250815;4;17;416
31354;1;20250815;5;18;393
31355;2;20250815;1;7;399
31356;2;20250815;2;24;407
31357;2;20250815;3;20;298
31358;2;20250815;4;7;401
31359;2;20250815;5;25;446
31360;3;20250815;1;6;394
31361;3;20250815;2;5;364
31362;3;20250815;3;14;364
31363;3;20250815;4;23;330
31364;3;20250815;5;21;314
31365;4;20250815;1;21;307
31366;4;20250815;2;12;354
31367;4;20250815;3;18;367
31368;4;20250815;4;14;355
31369;4;20250815;5;15;362
31370;5;20250815;1;21;357
31371;5;20250815;2;24;379
31372;5;20250815;3;9;321
31373;5;20250815;4;10;403
31374;5;20250815;5;14;401
31375;6;20250815;1;12;298
31376;6;20250815;2;11;361
31377;6;20250815;3;16;457
31378;6;20250815;4;6;457
31379;6;20250815;5;6;360
31380;1;20250816;1;24;368
31381;1;20250816;2;24;376
31382;1;20250816;3;22;314
31383;1;20250816;4;13;403
31384;1;20250816;5;20;373
31385;2;20250816;1;19;380
31386;2;20250816;2;25;382
31387;2;20250816;3;21;277
31388;2;20250816;4;8;393
31389;2;20250816;5;25;421
31390;3;20250816;1;8;386
31391;3;20250816;2;11;353
31392;3;20250816;3;16;348
31393;3;20250816;4;7;323
31394;3;20250816;5;23;291
31395;4;20250816;1;4;303
31396;4;20250816;2;7;347
31397;4;20250816;3;7;360
31398;4;20250816;4;25;330
31399;4;20250816;5;18;344
31400;5;20250816;1;5;352
31401;5;20250816;2;14;365
31402;5;20250816;3;3;318
31403;5;20250816;4;15;388
31404;5;20250816;5;10;391
31405;6;20250816;1;19;279
31406;6;20250816;2;10;351
31407;6;20250816;3;6;451
31408;6;20250816;4;7;450
31409;6;20250816;5;20;340
31410;1;20250817;1;2;366
31411;1;20250817;2;5;371
31412;1;20250817;3;23;291
31413;1;20250817;4;13;390
31414;1;20250817;5;16;357
31415;2;20250817;1;9;371
31416;2;20250817;2;22;360
31417;2;20250817;3;21;256
31418;2;20250817;4;21;372
31419;2;20250817;5;9;412
31420;3;20250817;1;3;383
31421;3;20250817;2;23;330
31422;3;20250817;3;12;336
31423;3;20250817;4;14;309
31424;3;20250817;5;5;286
31425;4;20250817;1;14;289
31426;4;20250817;2;10;337
31427;4;20250817;3;19;341
31428;4;20250817;4;25;305
31429;4;20250817;5;11;333
31430;5;20250817;1;2;350
31431;5;20250817;2;18;347
31432;5;20250817;3;13;305
31433;5;20250817;4;18;370
31434;5;20250817;5;18;373
31435;6;20250817;1;16;263
31436;6;20250817;2;17;334
31437;6;20250817;3;3;448
31438;6;20250817;4;11;439
31439;6;20250817;5;22;318
31440;1;20250818;1;11;355
31441;1;20250818;2;23;348
31442;1;20250818;3;25;266
31443;1;20250818;4;22;368
31444;1;20250818;5;13;344
31445;2;20250818;1;2;369
31446;2;20250818;2;19;341
31447;2;20250818;3;19;237
31448;2;20250818;4;6;366
31449;2;20250818;5;5;407
31450;3;20250818;1;3;380
31451;3;20250818;2;2;328
31452;3;20250818;3;20;316
31453;3;20250818;4;21;288
31454;3;20250818;5;14;272
31455;4;20250818;1;19;270
31456;4;20250818;2;19;318
31457;4;20250818;3;4;337
31458;4;20250818;4;11;294
31459;4;20250818;5;8;325
31460;5;20250818;1;25;325
31461;5;20250818;2;25;322
31462;5;20250818;3;25;280
31463;5;20250818;4;13;357
31464;5;20250818;5;8;365
31465;6;20250818;1;15;248
31466;6;20250818;2;22;312
31467;6;20250818;3;18;430
31468;6;20250818;4;6;433
31469;6;20250818;5;7;311
31470;1;20250819;1;8;347
31471;1;20250819;2;12;336
31472;1;20250819;3;17;249
31473;1;20250819;4;16;352
31474;1;20250819;5;12;332
31475;2;20250819;1;21;348
31476;2;20250819;2;23;318
31477;2;20250819;3;11;226
31478;2;20250819;4;24;342
31479;2;20250819;5;20;387
31480;3;20250819;1;6;374
31481;3;20250819;2;20;308
31482;3;20250819;3;20;296
31483;3;20250819;4;13;275
31484;3;20250819;5;12;260
31485;4;20250819;1;15;255
31486;4;20250819;2;7;311
31487;4;20250819;3;2;335
31488;4;20250819;4;12;282
31489;4;20250819;5;9;316
31490;5;20250819;1;9;316
31491;5;20250819;2;24;298
31492;5;20250819;3;25;255
31493;5;20250819;4;22;335
31494;5;20250819;5;15;350
31495;6;20250819;1;10;238
31496;6;20250819;2;13;299
31497;6;20250819;3;6;424
31498;6;20250819;4;23;410
31499;6;20250819;5;25;286
31500;1;20250820;1;7;340
31501;1;20250820;2;7;329
31502;1;20250820;3;20;229
31503;1;20250820;4;20;332
31504;1;20250820;5;23;309
31505;2;20250820;1;6;342
31506;2;20250820;2;25;293
31507;2;20250820;3;25;201
31508;2;20250820;4;17;325
31509;2;20250820;5;13;374
31510;3;20250820;1;3;371
31511;3;20250820;2;9;299
31512;3;20250820;3;17;279
31513;3;20250820;4;9;266
31514;3;20250820;5;4;256
31515;4;20250820;1;10;245
31516;4;20250820;2;13;298
31517;4;20250820;3;9;326
31518;4;20250820;4;3;279
31519;4;20250820;5;23;293
31520;5;20250820;1;8;308
31521;5;20250820;2;18;280
31522;5;20250820;3;13;242
31523;5;20250820;4;14;321
31524;5;20250820;5;17;333
31525;6;20250820;1;16;222
31526;6;20250820;2;3;296
31527;6;20250820;3;3;421
31528;6;20250820;4;22;388
31529;6;20250820;5;12;274
31530;1;20250821;1;6;334
31531;1;20250821;2;22;307
31532;1;20250821;3;18;211
31533;1;20250821;4;3;329
31534;1;20250821;5;20;289
31535;2;20250821;1;6;336
31536;2;20250821;2;3;290
31537;2;20250821;3;7;194
31538;2;20250821;4;10;315
31539;2;20250821;5;7;367
31540;3;20250821;1;18;353
31541;3;20250821;2;14;285
31542;3;20250821;3;21;258
31543;3;20250821;4;20;246
31544;3;20250821;5;22;234
31545;4;20250821;1;2;243
31546;4;20250821;2;25;273
31547;4;20250821;3;25;301
31548;4;20250821;4;23;256
31549;4;20250821;5;11;282
31550;5;20250821;1;4;304
31551;5;20250821;2;8;272
31552;5;20250821;3;16;226
31553;5;20250821;4;21;300
31554;5;20250821;5;17;316
31555;6;20250821;1;17;205
31556;6;20250821;2;7;289
31557;6;20250821;3;9;412
31558;6;20250821;4;15;373
31559;6;20250821;5;21;253
31560;1;20250822;1;21;313
31561;1;20250822;2;3;304
31562;1;20250822;3;19;192
31563;1;20250822;4;18;311
31564;1;20250822;5;5;284
31565;2;20250822;1;4;332
31566;2;20250822;2;17;273
31567;2;20250822;3;23;171
31568;2;20250822;4;6;309
31569;2;20250822;5;21;346
31570;3;20250822;1;19;334
31571;3;20250822;2;2;283
31572;3;20250822;3;23;235
31573;3;20250822;4;22;224
31574;3;20250822;5;15;219
31575;4;20250822;1;18;225
31576;4;20250822;2;15;258
31577;4;20250822;3;13;288
31578;4;20250822;4;3;253
31579;4;20250822;5;24;258
31580;5;20250822;1;18;286
31581;5;20250822;2;15;257
31582;5;20250822;3;9;217
31583;5;20250822;4;17;283
31584;5;20250822;5;14;302
31585;6;20250822;1;13;192
31586;6;20250822;2;20;269
31587;6;20250822;3;25;387
31588;6;20250822;4;24;349
31589;6;20250822;5;20;233
31590;1;20250823;1;21;292
31591;1;20250823;2;10;294
31592;1;20250823;3;23;169
31593;1;20250823;4;14;297
31594;1;20250823;5;8;276
31595;2;20250823;1;15;317
31596;2;20250823;2;19;254
31597;2;20250823;3;19;152
31598;2;20250823;4;17;292
31599;2;20250823;5;7;339
31600;3;20250823;1;13;321
31601;3;20250823;2;19;264
31602;3;20250823;3;19;216
31603;3;20250823;4;17;207
31604;3;20250823;5;10;209
31605;4;20250823;1;11;214
31606;4;20250823;2;20;238
31607;4;20250823;3;13;275
31608;4;20250823;4;24;229
31609;4;20250823;5;14;244
31610;5;20250823;1;25;261
31611;5;20250823;2;6;251
31612;5;20250823;3;23;194
31613;5;20250823;4;5;278
31614;5;20250823;5;25;277
31615;6;20250823;1;9;183
31616;6;20250823;2;16;253
31617;6;20250823;3;24;363
31618;6;20250823;4;7;342
31619;6;20250823;5;5;228
31620;1;20250824;1;19;273
31621;1;20250824;2;4;290
31622;1;20250824;3;18;151
31623;1;20250824;4;11;286
31624;1;20250824;5;12;264
31625;2;20250824;1;5;312
31626;2;20250824;2;18;236
31627;2;20250824;3;10;142
31628;2;20250824;4;19;273
31629;2;20250824;5;20;319
31630;3;20250824;1;10;311
31631;3;20250824;2;24;240
31632;3;20250824;3;16;200
31633;3;20250824;4;14;193
31634;3;20250824;5;20;189
31635;4;20250824;1;17;197
31636;4;20250824;2;9;229
31637;4;20250824;3;12;263
31638;4;20250824;4;16;213
31639;4;20250824;5;23;221
31640;5;20250824;1;16;245
31641;5;20250824;2;20;231
31642;5;20250824;3;2;192
31643;5;20250824;4;17;261
31644;5;20250824;5;5;272
31645;6;20250824;1;10;173
31646;6;20250824;2;4;249
31647;6;20250824;3;14;349
31648;6;20250824;4;22;320
31649;6;20250824;5;9;219
31650;1;20250825;1;3;270
31651;1;20250825;2;18;272
31652;1;20250825;3;15;136
31653;1;20250825;4;17;269
31654;1;20250825;5;19;245
31655;2;20250825;1;3;309
31656;2;20250825;2;18;218
31657;2;20250825;3;13;129
31658;2;20250825;4;14;259
31659;2;20250825;5;23;296
31660;3;20250825;1;7;304
31661;3;20250825;2;16;224
31662;3;20250825;3;5;195
31663;3;20250825;4;24;169
31664;3;20250825;5;18;171
31665;4;20250825;1;16;181
31666;4;20250825;2;12;217
31667;4;20250825;3;24;239
31668;4;20250825;4;2;211
31669;4;20250825;5;2;219
31670;5;20250825;1;23;222
31671;5;20250825;2;8;223
31672;5;20250825;3;14;178
31673;5;20250825;4;20;241
31674;5;20250825;5;5;267
31675;6;20250825;1;12;161
31676;6;20250825;2;13;236
31677;6;20250825;3;21;328
31678;6;20250825;4;10;310
31679;6;20250825;5;7;212
31680;1;20250826;1;13;257
31681;1;20250826;2;2;270
31682;1;20250826;3;15;121
31683;1;20250826;4;5;264
31684;1;20250826;5;13;232
31685;2;20250826;1;23;286
31686;2;20250826;2;21;197
31687;2;20250826;3;8;121
31688;2;20250826;4;20;239
31689;2;20250826;5;20;276
31690;3;20250826;1;22;282
31691;3;20250826;2;22;202
31692;3;20250826;3;19;176
31693;3;20250826;4;7;162
31694;3;20250826;5;11;160
31695;4;20250826;1;13;168
31696;4;20250826;2;12;205
31697;4;20250826;3;23;216
31698;4;20250826;4;18;193
31699;4;20250826;5;17;202
31700;5;20250826;1;25;197
31701;5;20250826;2;16;207
31702;5;20250826;3;4;174
31703;5;20250826;4;14;227
31704;5;20250826;5;21;246
31705;6;20250826;1;11;150
31706;6;20250826;2;16;220
31707;6;20250826;3;22;306
31708;6;20250826;4;6;304
31709;6;20250826;5;7;205
31710;1;20250827;1;25;232
31711;1;20250827;2;24;246
31712;1;20250827;3;25;1096
31713;1;20250827;4;4;260
31714;1;20250827;5;8;224
31715;2;20250827;1;7;279
31716;2;20250827;2;14;183
31717;2;20250827;3;5;116
31718;2;20250827;4;5;234
31719;2;20250827;5;4;272
31720;3;20250827;1;17;265
31721;3;20250827;2;19;183
31722;3;20250827;3;3;173
31723;3;20250827;4;2;160
31724;3;20250827;5;14;146
31725;4;20250827;1;18;150
31726;4;20250827;2;4;201
31727;4;20250827;3;5;211
31728;4;20250827;4;10;183
31729;4;20250827;5;21;181
31730;5;20250827;1;6;191
31731;5;20250827;2;4;203
31732;5;20250827;3;22;152
31733;5;20250827;4;14;213
31734;5;20250827;5;11;235
31735;6;20250827;1;9;141
31736;6;20250827;2;9;211
31737;6;20250827;3;25;281
31738;6;20250827;4;11;293
31739;6;20250827;5;16;189
31740;1;20250828;1;19;213
31741;1;20250828;2;11;235
31742;1;20250828;3;13;1083
31743;1;20250828;4;17;243
31744;1;20250828;5;19;205
31745;2;20250828;1;9;270
31746;2;20250828;2;4;179
31747;2;20250828;3;16;100
31748;2;20250828;4;11;223
31749;2;20250828;5;13;259
31750;3;20250828;1;15;250
31751;3;20250828;2;10;173
31752;3;20250828;3;6;167
31753;3;20250828;4;11;149
31754;3;20250828;5;2;144
31755;4;20250828;1;2;148
31756;4;20250828;2;18;183
31757;4;20250828;3;6;205
31758;4;20250828;4;13;170
31759;4;20250828;5;11;170
31760;5;20250828;1;17;174
31761;5;20250828;2;19;184
31762;5;20250828;3;2;150
31763;5;20250828;4;24;189
31764;5;20250828;5;17;218
31765;6;20250828;1;17;124
31766;6;20250828;2;11;200
31767;6;20250828;3;2;279
31768;6;20250828;4;15;278
31769;6;20250828;5;11;178
31770;1;20250829;1;7;206
31771;1;20250829;2;6;229
31772;1;20250829;3;11;1072
31773;1;20250829;4;5;238
31774;1;20250829;5;22;183
31775;2;20250829;1;16;254
31776;2;20250829;2;21;158
31777;2;20250829;3;16;1084
31778;2;20250829;4;10;213
31779;2;20250829;5;24;235
31780;3;20250829;1;21;229
31781;3;20250829;2;17;156
31782;3;20250829;3;8;159
31783;3;20250829;4;12;137
31784;3;20250829;5;2;142
31785;4;20250829;1;6;142
31786;4;20250829;2;3;180
31787;4;20250829;3;19;186
31788;4;20250829;4;2;168
31789;4;20250829;5;7;163
31790;5;20250829;1;5;169
31791;5;20250829;2;11;173
31792;5;20250829;3;10;140
31793;5;20250829;4;6;183
31794;5;20250829;5;24;194
31795;6;20250829;1;16;108
31796;6;20250829;2;25;175
31797;6;20250829;3;2;277
31798;6;20250829;4;9;269
31799;6;20250829;5;4;174
31800;1;20250830;1;12;194
31801;1;20250830;2;2;227
31802;1;20250830;3;7;1065
31803;1;20250830;4;10;228
31804;1;20250830;5;20;163
31805;2;20250830;1;5;249
31806;2;20250830;2;14;144
31807;2;20250830;3;9;1075
31808;2;20250830;4;2;211
31809;2;20250830;5;3;232
31810;3;20250830;1;20;209
31811;3;20250830;2;24;132
31812;3;20250830;3;17;142
31813;3;20250830;4;24;113
31814;3;20250830;5;21;121
31815;4;20250830;1;6;136
31816;4;20250830;2;13;167
31817;4;20250830;3;4;182
31818;4;20250830;4;9;159
31819;4;20250830;5;7;156
31820;5;20250830;1;17;152
31821;5;20250830;2;4;169
31822;5;20250830;3;23;117
31823;5;20250830;4;21;162
31824;5;20250830;5;12;182
31825;6;20250830;1;22;1086
31826;6;20250830;2;3;172
31827;6;20250830;3;3;274
31828;6;20250830;4;13;256
31829;6;20250830;5;22;152
31830;1;20250831;1;25;169
31831;1;20250831;2;4;223
31832;1;20250831;3;23;1042
31833;1;20250831;4;19;209
31834;1;20250831;5;14;149
31835;2;20250831;1;8;241
31836;2;20250831;2;18;126
31837;2;20250831;3;23;1052
31838;2;20250831;4;17;194
31839;2;20250831;5;19;213
31840;3;20250831;1;6;203
31841;3;20250831;2;21;111
31842;3;20250831;3;11;131
31843;3;20250831;4;12;101
31844;3;20250831;5;15;106
31845;4;20250831;1;22;114
31846;4;20250831;2;12;155
31847;4;20250831;3;5;177
31848;4;20250831;4;5;154
31849;4;20250831;5;18;138
31850;5;20250831;1;23;129
31851;5;20250831;2;4;165
31852;5;20250831;3;3;114
31853;5;20250831;4;6;156
31854;5;20250831;5;7;175
31855;6;20250831;1;3;1083
31856;6;20250831;2;8;164
