id_movimentacao;id_medicamento;id_tempo;id_unidade;quantidade_saida;saldo_atual
35793;1;20260110;4;24;357
35794;1;20260110;5;20;385
35795;2;20260110;1;21;498
35796;2;20260110;2;9;404
35797;2;20260110;3;9;1072
35798;2;20260110;4;17;319
35799;2;20260110;5;20;548
35800;3;20260110;1;17;483
35801;3;20260110;2;2;338
35802;3;20260110;3;12;377
35803;3;20260110;4;18;246
35804;3;20260110;5;5;392
35805;4;20260110;1;14;198
35806;4;20260110;2;6;383
35807;4;20260110;3;21;287
35808;4;20260110;4;12;225
35809;4;20260110;5;4;395
35810;5;20260110;1;18;522
35811;5;20260110;2;17;467
35812;5;20260110;3;16;307
35813;5;20260110;4;21;300
35814;5;20260110;5;25;460
35815;6;20260110;1;10;397
35816;6;20260110;2;4;320
35817;6;20260110;3;16;538
35818;6;20260110;4;14;515
35819;6;20260110;5;8;293
35820;1;20260111;1;4;318
35821;1;20260111;2;13;408
35822;1;20260111;3;13;231
35823;1;20260111;4;12;345
35824;1;20260111;5;4;381
35825;2;20260111;1;15;483
35826;2;20260111;2;12;392
35827;2;20260111;3;4;1068
35828;2;20260111;4;17;302
35829;2;20260111;5;14;534
35830;3;20260111;1;19;464
35831;3;20260111;2;3;335
35832;3;20260111;3;18;359
35833;3;20260111;4;15;231
35834;3;20260111;5;22;370
35835;4;20260111;1;14;184
35836;4;20260111;2;24;359
35837;4;20260111;3;6;281
35838;4;20260111;4;19;206
35839;4;20260111;5;4;391
35840;5;20260111;1;8;514
35841;5;20260111;2;16;451
35842;5;20260111;3;7;300
35843;5;20260111;4;5;295
35844;5;20260111;5;10;450
35845;6;20260111;1;9;388
35846;6;20260111;2;9;311
35847;6;20260111;3;3;535
35848;6;20260111;4;22;493
35849;6;20260111;5;23;270
35850;1;20260112;1;20;298
35851;1;20260112;2;13;395
35852;1;20260112;3;18;213
35853;1;20260112;4;7;338
35854;1;20260112;5;14;367
35855;2;20260112;1;8;475
35856;2;20260112;2;6;386
35857;2;20260112;3;19;1049
35858;2;20260112;4;2;300
35859;2;20260112;5;22;512
35860;3;20260112;1;25;439
35861;3;20260112;2;21;314
35862;3;20260112;3;11;348
35863;3;20260112;4;10;221
35864;3;20260112;5;19;351
35865;4;20260112;1;13;171
35866;4;20260112;2;18;341
35867;4;20260112;3;14;267
35868;4;20260112;4;7;199
35869;4;20260112;5;8;383
35870;5;20260112;1;21;493
35871;5;20260112;2;10;441
35872;5;20260112;3;12;288
35873;5;20260112;4;8;287
35874;5;20260112;5;12;438
35875;6;20260112;1;10;378
35876;6;20260112;2;14;297
35877;6;20260112;3;5;530
35878;6;20260112;4;22;471
35879;6;20260112;5;11;259
35880;1;20260113;1;13;285
35881;1;20260113;2;4;391
35882;1;20260113;3;10;203
35883;1;20260113;4;15;323
35884;1;20260113;5;22;345
35885;2;20260113;1;2;473
35886;2;20260113;2;11;375
35887;2;20260113;3;3;1046
35888;2;20260113;4;5;295
35889;2;20260113;5;11;501
35890;3;20260113;1;6;433
35891;3;20260113;2;10;304
35892;3;20260113;3;16;332
35893;3;20260113;4;8;213
35894;3;20260113;5;5;346
35895;4;20260113;1;22;149
35896;4;20260113;2;25;316
35897;4;20260113;3;23;244
35898;4;20260113;4;2;197
35899;4;20260113;5;17;366
35900;5;20260113;1;7;486
35901;5;20260113;2;2;439
35902;5;20260113;3;5;283
35903;5;20260113;4;4;283
35904;5;20260113;5;25;413
35905;6;20260113;1;9;369
35906;6;20260113;2;16;281
35907;6;20260113;3;20;510
35908;6;20260113;4;24;447
35909;6;20260113;5;19;240
35910;1;20260114;1;21;264
35911;1;20260114;2;12;379
35912;1;20260114;3;19;184
35913;1;20260114;4;22;301
35914;1;20260114;5;25;320
35915;2;20260114;1;7;466
35916;2;20260114;2;20;355
35917;2;20260114;3;6;1040
35918;2;20260114;4;8;287
35919;2;20260114;5;24;477
35920;3;20260114;1;14;419
35921;3;20260114;2;4;300
35922;3;20260114;3;15;317
35923;3;20260114;4;5;208
35924;3;20260114;5;18;328
35925;4;20260114;1;19;130
35926;4;20260114;2;3;313
35927;4;20260114;3;18;226
35928;4;20260114;4;5;192
35929;4;20260114;5;20;346
35930;5;20260114;1;2;484
35931;5;20260114;2;10;429
35932;5;20260114;3;19;264
35933;5;20260114;4;23;260
35934;5;20260114;5;7;406
35935;6;20260114;1;25;344
35936;6;20260114;2;9;272
35937;6;20260114;3;23;487
35938;6;20260114;4;24;423
35939;6;20260114;5;12;228
35940;1;20260115;1;17;247
35941;1;20260115;2;4;375
35942;1;20260115;3;17;167
35943;1;20260115;4;10;291
35944;1;20260115;5;19;301
35945;2;20260115;1;4;462
35946;2;20260115;2;4;351
35947;2;20260115;3;9;1031
35948;2;20260115;4;25;262
35949;2;20260115;5;24;453
35950;3;20260115;1;22;397
35951;3;20260115;2;5;295
35952;3;20260115;3;16;301
35953;3;20260115;4;14;194
35954;3;20260115;5;25;303
35955;4;20260115;1;12;118
35956;4;20260115;2;9;304
35957;4;20260115;3;21;205
35958;4;20260115;4;17;175
35959;4;20260115;5;3;343
35960;5;20260115;1;12;472
35961;5;20260115;2;11;418
35962;5;20260115;3;19;245
35963;5;20260115;4;24;236
35964;5;20260115;5;16;390
35965;6;20260115;1;8;336
35966;6;20260115;2;21;251
35967;6;20260115;3;15;472
35968;6;20260115;4;5;418
35969;6;20260115;5;2;226
35970;1;20260116;1;6;241
35971;1;20260116;2;5;370
35972;1;20260116;3;2;165
35973;1;20260116;4;7;284
35974;1;20260116;5;4;297
35975;2;20260116;1;20;442
35976;2;20260116;2;7;344
35977;2;20260116;3;23;1008
35978;2;20260116;4;8;254
35979;2;20260116;5;16;437
35980;3;20260116;1;23;374
35981;3;20260116;2;19;276
35982;3;20260116;3;13;288
35983;3;20260116;4;19;175
35984;3;20260116;5;10;293
35985;4;20260116;1;17;101
35986;4;20260116;2;4;300
35987;4;20260116;3;23;182
35988;4;20260116;4;7;168
35989;4;20260116;5;20;323
35990;5;20260116;1;15;457
35991;5;20260116;2;5;413
35992;5;20260116;3;19;226
35993;5;20260116;4;3;233
35994;5;20260116;5;9;381
35995;6;20260116;1;8;328
35996;6;20260116;2;6;245
35997;6;20260116;3;11;461
35998;6;20260116;4;6;412
35999;6;20260116;5;25;201
36000;1;20260117;1;4;237
36001;1;20260117;2;19;351
36002;1;20260117;3;4;161
36003;1;20260117;4;24;260
36004;1;20260117;5;6;291
36005;2;20260117;1;22;420
36006;2;20260117;2;3;341
36007;2;20260117;3;13;995
36008;2;20260117;4;10;244
36009;2;20260117;5;14;423
36010;3;20260117;1;10;364
36011;3;20260117;2;16;260
36012;3;20260117;3;22;266
36013;3;20260117;4;12;163
36014;3;20260117;5;11;282
36015;4;20260117;1;19;1082
36016;4;20260117;2;21;279
36017;4;20260117;3;12;170
36018;4;20260117;4;11;157
36019;4;20260117;5;17;306
36020;5;20260117;1;18;439
36021;5;20260117;2;17;396
36022;5;20260117;3;14;212
36023;5;20260117;4;24;209
36024;5;20260117;5;20;361
36025;6;20260117;1;24;304
36026;6;20260117;2;19;226
36027;6;20260117;3;23;438
36028;6;20260117;4;21;391
36029;6;20260117;5;21;180
36030;1;20260118;1;19;218
36031;1;20260118;2;14;337
36032;1;20260118;3;2;159
36033;1;20260118;4;4;256
36034;1;20260118;5;8;283
36035;2;20260118;1;10;410
36036;2;20260118;2;17;324
36037;2;20260118;3;16;979
36038;2;20260118;4;19;225
36039;2;20260118;5;20;403
36040;3;20260118;1;10;354
36041;3;20260118;2;18;242
36042;3;20260118;3;20;246
36043;3;20260118;4;15;148
36044;3;20260118;5;8;274
36045;4;20260118;1;10;1072
36046;4;20260118;2;3;276
36047;4;20260118;3;15;155
36048;4;20260118;4;22;135
36049;4;20260118;5;17;289
36050;5;20260118;1;21;418
36051;5;20260118;2;5;391
36052;5;20260118;3;17;195
36053;5;20260118;4;15;194
36054;5;20260118;5;14;347
36055;6;20260118;1;12;292
36056;6;20260118;2;5;221
36057;6;20260118;3;6;432
36058;6;20260118;4;7;384
36059;6;20260118;5;5;175
36060;1;20260119;1;2;216
36061;1;20260119;2;19;318
36062;1;20260119;3;20;139
36063;1;20260119;4;12;244
36064;1;20260119;5;9;274
36065;2;20260119;1;7;403
36066;2;20260119;2;14;310
36067;2;20260119;3;8;971
36068;2;20260119;4;19;206
36069;2;20260119;5;21;382
36070;3;20260119;1;2;352
36071;3;20260119;2;7;235
36072;3;20260119;3;4;242
36073;3;20260119;4;20;128
36074;3;20260119;5;25;249
36075;4;20260119;1;21;1051
36076;4;20260119;2;10;266
36077;4;20260119;3;17;138
36078;4;20260119;4;5;130
36079;4;20260119;5;5;284
36080;5;20260119;1;9;409
36081;5;20260119;2;15;376
36082;5;20260119;3;9;186
36083;5;20260119;4;9;185
36084;5;20260119;5;16;331
36085;6;20260119;1;21;271
36086;6;20260119;2;7;214
36087;6;20260119;3;7;425
36088;6;20260119;4;9;375
36089;6;20260119;5;10;165
36090;1;20260120;1;2;214
36091;1;20260120;2;23;295
36092;1;20260120;3;20;119
36093;1;20260120;4;9;235
36094;1;20260120;5;22;252
36095;2;20260120;1;24;379
36096;2;20260120;2;4;306
36097;2;20260120;3;16;955
36098;2;20260120;4;24;182
36099;2;20260120;5;2;380
36100;3;20260120;1;14;338
36101;3;20260120;2;20;215
36102;3;20260120;3;13;229
36103;3;20260120;4;13;115
36104;3;20260120;5;14;235
36105;4;20260120;1;2;1049
36106;4;20260120;2;17;249
36107;4;20260120;3;15;123
36108;4;20260120;4;25;105
36109;4;20260120;5;16;268
36110;5;20260120;1;15;394
36111;5;20260120;2;4;372
36112;5;20260120;3;15;171
36113;5;20260120;4;10;175
36114;5;20260120;5;13;318
36115;6;20260120;1;9;262
36116;6;20260120;2;10;204
36117;6;20260120;3;13;412
36118;6;20260120;4;10;365
36119;6;20260120;5;17;148
36120;1;20260121;1;18;196
36121;1;20260121;2;4;291
36122;1;20260121;3;9;110
36123;1;20260121;4;4;231
36124;1;20260121;5;21;231
36125;2;20260121;1;3;376
36126;2;20260121;2;20;286
36127;2;20260121;3;22;933
36128;2;20260121;4;25;157
36129;2;20260121;5;7;373
36130;3;20260121;1;11;327
36131;3;20260121;2;19;196
36132;3;20260121;3;17;212
36133;3;20260121;4;15;100
36134;3;20260121;5;7;228
36135;4;20260121;1;9;1040
36136;4;20260121;2;2;247
36137;4;20260121;3;8;115
36138;4;20260121;4;21;1084
36139;4;20260121;5;24;244
36140;5;20260121;1;4;390
36141;5;20260121;2;4;368
36142;5;20260121;3;5;166
36143;5;20260121;4;10;165
36144;5;20260121;5;7;311
36145;6;20260121;1;19;243
36146;6;20260121;2;5;199
36147;6;20260121;3;16;396
36148;6;20260121;4;19;346
36149;6;20260121;5;13;135
36150;1;20260122;1;24;172
36151;1;20260122;2;9;282
36152;1;20260122;3;7;103
36153;1;20260122;4;22;209
36154;1;20260122;5;21;210
36155;2;20260122;1;3;373
36156;2;20260122;2;4;282
36157;2;20260122;3;14;919
36158;2;20260122;4;6;151
36159;2;20260122;5;2;371
36160;3;20260122;1;11;316
36161;3;20260122;2;16;180
36162;3;20260122;3;18;194
36163;3;20260122;4;17;1083
36164;3;20260122;5;23;205
36165;4;20260122;1;14;1026
36166;4;20260122;2;19;228
36167;4;20260122;3;19;1096
36168;4;20260122;4;25;1059
36169;4;20260122;5;14;230
36170;5;20260122;1;18;372
36171;5;20260122;2;16;352
36172;5;20260122;3;22;144
36173;5;20260122;4;18;147
36174;5;20260122;5;13;298
36175;6;20260122;1;21;222
36176;6;20260122;2;20;179
36177;6;20260122;3;24;372
36178;6;20260122;4;25;321
36179;6;20260122;5;14;121
36180;1;20260123;1;6;166
36181;1;20260123;2;2;280
36182;1;20260123;3;9;1094
36183;1;20260123;4;16;193
36184;1;20260123;5;10;200
36185;2;20260123;1;17;356
36186;2;20260123;2;14;268
36187;2;20260123;3;16;903
36188;2;20260123;4;24;127
36189;2;20260123;5;16;355
36190;3;20260123;1;13;303
36191;3;20260123;2;8;172
36192;3;20260123;3;16;178
36193;3;20260123;4;6;1077
36194;3;20260123;5;15;190
36195;4;20260123;1;3;1023
36196;4;20260123;2;9;219
36197;4;20260123;3;6;1090
36198;4;20260123;4;22;1037
36199;4;20260123;5;5;225
36200;5;20260123;1;11;361
36201;5;20260123;2;13;339
36202;5;20260123;3;3;141
36203;5;20260123;4;13;134
36204;5;20260123;5;16;282
36205;6;20260123;1;14;208
36206;6;20260123;2;22;157
36207;6;20260123;3;15;357
36208;6;20260123;4;4;317
36209;6;20260123;5;21;100
36210;1;20260124;1;16;150
36211;1;20260124;2;17;263
36212;1;20260124;3;15;1079
36213;1;20260124;4;18;175
36214;1;20260124;5;3;197
36215;2;20260124;1;23;333
36216;2;20260124;2;19;249
36217;2;20260124;3;25;878
36218;2;20260124;4;25;102
36219;2;20260124;5;20;335
36220;3;20260124;1;18;285
36221;3;20260124;2;4;168
36222;3;20260124;3;6;172
36223;3;20260124;4;14;1063
36224;3;20260124;5;12;178
36225;4;20260124;1;23;1000
36226;4;20260124;2;24;195
36227;4;20260124;3;16;1074
36228;4;20260124;4;25;1012
36229;4;20260124;5;25;200
36230;5;20260124;1;22;339
36231;5;20260124;2;10;329
36232;5;20260124;3;6;135
36233;5;20260124;4;6;128
36234;5;20260124;5;8;274
36235;6;20260124;1;4;204
36236;6;20260124;2;21;136
36237;6;20260124;3;14;343
36238;6;20260124;4;10;307
36239;6;20260124;5;14;1086
36240;1;20260125;1;5;145
36241;1;20260125;2;6;257
36242;1;20260125;3;19;1060
36243;1;20260125;4;9;166
36244;1;20260125;5;9;188
36245;2;20260125;1;9;324
36246;2;20260125;2;16;233
36247;2;20260125;3;6;872
36248;2;20260125;4;5;1097
36249;2;20260125;5;24;311
36250;3;20260125;1;19;266
36251;3;20260125;2;18;150
36252;3;20260125;3;13;159
36253;3;20260125;4;15;1048
36254;3;20260125;5;25;153
36255;4;20260125;1;14;986
36256;4;20260125;2;15;180
36257;4;20260125;3;20;1054
36258;4;20260125;4;12;1000
36259;4;20260125;5;11;189
36260;5;20260125;1;4;335
36261;5;20260125;2;9;320
36262;5;20260125;3;7;128
36263;5;20260125;4;21;107
36264;5;20260125;5;17;257
36265;6;20260125;1;23;181
36266;6;20260125;2;4;132
36267;6;20260125;3;12;331
36268;6;20260125;4;3;304
36269;6;20260125;5;15;1071
36270;1;20260126;1;5;140
36271;1;20260126;2;4;253
36272;1;20260126;3;4;1056
36273;1;20260126;4;25;141
36274;1;20260126;5;2;186
36275;2;20260126;1;6;318
36276;2;20260126;2;19;214
36277;2;20260126;3;15;857
36278;2;20260126;4;17;1080
36279;2;20260126;5;4;307
36280;3;20260126;1;24;242
36281;3;20260126;2;22;128
36282;3;20260126;3;6;153
36283;3;20260126;4;3;1045
36284;3;20260126;5;2;151
36285;4;20260126;1;17;969
36286;4;20260126;2;7;173
36287;4;20260126;3;3;1051
36288;4;20260126;4;6;994
36289;4;20260126;5;11;178
36290;5;20260126;1;13;322
36291;5;20260126;2;23;297
36292;5;20260126;3;23;105
36293;5;20260126;4;24;1083
36294;5;20260126;5;13;244
36295;6;20260126;1;23;158
36296;6;20260126;2;20;112
36297;6;20260126;3;4;327
36298;6;20260126;4;3;301
36299;6;20260126;5;7;1064
36300;1;20260127;1;18;122
36301;1;20260127;2;5;248
36302;1;20260127;3;17;1039
36303;1;20260127;4;21;120
36304;1;20260127;5;9;177
36305;2;20260127;1;24;294
36306;2;20260127;2;11;203
36307;2;20260127;3;3;854
36308;2;20260127;4;14;1066
36309;2;20260127;5;12;295
36310;3;20260127;1;23;219
36311;3;20260127;2;7;121
36312;3;20260127;3;24;129
36313;3;20260127;4;17;1028
36314;3;20260127;5;16;135
36315;4;20260127;1;13;956
36316;4;20260127;2;18;155
36317;4;20260127;3;11;1040
36318;4;20260127;4;11;983
36319;4;20260127;5;22;156
36320;5;20260127;1;24;298
36321;5;20260127;2;14;283
36322;5;20260127;3;15;1090
36323;5;20260127;4;9;1074
36324;5;20260127;5;11;233
36325;6;20260127;1;23;135
36326;6;20260127;2;12;100
36327;6;20260127;3;8;319
36328;6;20260127;4;9;292
36329;6;20260127;5;16;1048
36330;1;20260128;1;13;109
36331;1;20260128;2;7;241
36332;1;20260128;3;14;1025
36333;1;20260128;4;8;112
36334;1;20260128;5;13;164
36335;2;20260128;1;4;290
36336;2;20260128;2;3;200
36337;2;20260128;3;3;851
36338;2;20260128;4;10;1056
36339;2;20260128;5;14;281
36340;3;20260128;1;7;212
36341;3;20260128;2;17;104
36342;3;20260128;3;16;113
36343;3;20260128;4;23;1005
36344;3;20260128;5;14;121
36345;4;20260128;1;24;932
36346;4;20260128;2;12;143
36347;4;20260128;3;16;1024
36348;4;20260128;4;6;977
36349;4;20260128;5;12;144
36350;5;20260128;1;25;273
36351;5;20260128;2;24;259
36352;5;20260128;3;15;1075
36353;5;20260128;4;23;1051
36354;5;20260128;5;12;221
36355;6;20260128;1;20;115
36356;6;20260128;2;24;1076
36357;6;20260128;3;7;312
36358;6;20260128;4;2;290
36359;6;20260128;5;7;1041
36360;1;20260129;1;18;1091
36361;1;20260129;2;8;233
36362;1;20260129;3;8;1017
36363;1;20260129;4;6;106
36364;1;20260129;5;12;152
36365;2;20260129;1;23;267
36366;2;20260129;2;23;177
36367;2;20260129;3;25;826
36368;2;20260129;4;25;1031
36369;2;20260129;5;18;263
36370;3;20260129;1;10;202
36371;3;20260129;2;18;1086
36372;3;20260129;3;14;1099
36373;3;20260129;4;18;987
36374;3;20260129;5;20;101
36375;4;20260129;1;21;911
36376;4;20260129;2;21;122
36377;4;20260129;3;8;1016
36378;4;20260129;4;15;962
36379;4;20260129;5;25;119
36380;5;20260129;1;3;270
36381;5;20260129;2;16;243
36382;5;20260129;3;25;1050
36383;5;20260129;4;20;1031
36384;5;20260129;5;19;202
36385;6;20260129;1;11;104
36386;6;20260129;2;19;1057
36387;6;20260129;3;16;296
36388;6;20260129;4;3;287
36389;6;20260129;5;11;1030
36390;1;20260130;1;7;1084
36391;1;20260130;2;19;214
36392;1;20260130;3;22;995
36393;1;20260130;4;8;1098
36394;1;20260130;5;2;150
36395;2;20260130;1;23;244
36396;2;20260130;2;15;162
36397;2;20260130;3;4;822
36398;2;20260130;4;12;1019
36399;2;20260130;5;22;241
36400;3;20260130;1;9;193
36401;3;20260130;2;17;1069
36402;3;20260130;3;2;1097
36403;3;20260130;4;5;982
36404;3;20260130;5;6;1095
36405;4;20260130;1;25;886
36406;4;20260130;2;25;1097
36407;4;20260130;3;10;1006
36408;4;20260130;4;7;955
36409;4;20260130;5;23;1096
36410;5;20260130;1;11;259
36411;5;20260130;2;23;220
36412;5;20260130;3;10;1040
36413;5;20260130;4;15;1016
36414;5;20260130;5;7;195
36415;6;20260130;1;15;1089
36416;6;20260130;2;8;1049
36417;6;20260130;3;25;271
36418;6;20260130;4;7;280
36419;6;20260130;5;13;1017
36420;1;20260131;1;4;1080
36421;1;20260131;2;13;201
36422;1;20260131;3;4;991
36423;1;20260131;4;13;1085
36424;1;20260131;5;7;143
36425;2;20260131;1;14;230
36426;2;20260131;2;8;154
36427;2;20260131;3;19;803
36428;2;20260131;4;10;1009
36429;2;20260131;5;25;216
36430;3;20260131;1;2;191
36431;3;20260131;2;21;1048
36432;3;20260131;3;4;1093
36433;3;20260131;4;4;978
36434;3;20260131;5;7;1088
36435;4;20260131;1;6;880
36436;4;20260131;2;12;1085
36437;4;20260131;3;7;999
36438;4;20260131;4;18;937
36439;4;20260131;5;24;1072
36440;5;20260131;1;19;240
