id_movimentacao;id_medicamento;id_tempo;id_unidade;quantidade_saida;saldo_atual
32004;5;20250905;5;16;101
32005;6;20250905;1;20;1029
32006;6;20250905;2;24;1096
32007;6;20250905;3;8;207
32008;6;20250905;4;16;167
32009;6;20250905;5;4;107
32010;1;20250906;1;7;1082
32011;1;20250906;2;6;131
32012;1;20250906;3;7;974
32013;1;20250906;4;24;1087
32014;1;20250906;5;3;1064
32015;2;20250906;1;15;156
32016;2;20250906;2;11;1048
32017;2;20250906;3;11;935
32018;2;20250906;4;25;103
32019;2;20250906;5;16;123
32020;3;20250906;1;11;127
32021;3;20250906;2;22;1019
32022;3;20250906;3;7;1079
32023;3;20250906;4;5;1038
32024;3;20250906;5;6;1008
32025;4;20250906;1;8;1019
32026;4;20250906;2;2;1092
32027;4;20250906;3;21;104
32028;4;20250906;4;10;1059
32029;4;20250906;5;2;1065
32030;5;20250906;1;16;1048
32031;5;20250906;2;17;1082
32032;5;20250906;3;17;1024
32033;5;20250906;4;19;1047
32034;5;20250906;5;2;1099
32035;6;20250906;1;21;1008
32036;6;20250906;2;17;1079
32037;6;20250906;3;9;198
32038;6;20250906;4;8;159
32039;6;20250906;5;20;1087
32040;1;20250907;1;18;1064
32041;1;20250907;2;25;106
32042;1;20250907;3;22;952
32043;1;20250907;4;17;1070
32044;1;20250907;5;17;1047
32045;2;20250907;1;7;149
32046;2;20250907;2;21;1027
32047;2;20250907;3;9;926
32048;2;20250907;4;24;1079
32049;2;20250907;5;11;112
32050;3;20250907;1;8;119
32051;3;20250907;2;2;1017
32052;3;20250907;3;5;1074
32053;3;20250907;4;2;1036
32054;3;20250907;5;16;992
32055;4;20250907;1;22;997
32056;4;20250907;2;5;1087
32057;4;20250907;3;25;1079
32058;4;20250907;4;8;1051
32059;4;20250907;5;21;1044
32060;5;20250907;1;15;1033
32061;5;20250907;2;15;1067
32062;5;20250907;3;3;1021
32063;5;20250907;4;12;1035
32064;5;20250907;5;13;1086
32065;6;20250907;1;19;989
32066;6;20250907;2;22;1057
32067;6;20250907;3;8;190
32068;6;20250907;4;2;157
32069;6;20250907;5;22;1065
32070;1;20250908;1;13;1051
32071;1;20250908;2;4;102
32072;1;20250908;3;6;946
32073;1;20250908;4;10;1060
32074;1;20250908;5;2;1045
32075;2;20250908;1;12;137
32076;2;20250908;2;14;1013
32077;2;20250908;3;22;904
32078;2;20250908;4;19;1060
32079;2;20250908;5;7;105
32080;3;20250908;1;20;1099
32081;3;20250908;2;21;996
32082;3;20250908;3;14;1060
32083;3;20250908;4;7;1029
32084;3;20250908;5;21;971
32085;4;20250908;1;5;992
32086;4;20250908;2;11;1076
32087;4;20250908;3;24;1055
32088;4;20250908;4;12;1039
32089;4;20250908;5;24;1020
32090;5;20250908;1;3;1030
32091;5;20250908;2;10;1057
32092;5;20250908;3;15;1006
32093;5;20250908;4;4;1031
32094;5;20250908;5;17;1069
32095;6;20250908;1;9;980
32096;6;20250908;2;13;1044
32097;6;20250908;3;16;174
32098;6;20250908;4;11;146
32099;6;20250908;5;8;1057
32100;1;20250909;1;12;1039
32101;1;20250909;2;16;1086
32102;1;20250909;3;3;943
32103;1;20250909;4;5;1055
32104;1;20250909;5;18;1027
32105;2;20250909;1;23;114
32106;2;20250909;2;25;988
32107;2;20250909;3;11;893
32108;2;20250909;4;2;1058
32109;2;20250909;5;20;1085
32110;3;20250909;1;11;1088
32111;3;20250909;2;22;974
32112;3;20250909;3;8;1052
32113;3;20250909;4;12;1017
32114;3;20250909;5;8;963
32115;4;20250909;1;8;984
32116;4;20250909;2;11;1065
32117;4;20250909;3;10;1045
32118;4;20250909;4;19;1020
32119;4;20250909;5;12;1008
32120;5;20250909;1;16;1014
32121;5;20250909;2;23;1034
32122;5;20250909;3;5;1001
32123;5;20250909;4;10;1021
32124;5;20250909;5;6;1063
32125;6;20250909;1;7;973
32126;6;20250909;2;10;1034
32127;6;20250909;3;5;169
32128;6;20250909;4;2;144
32129;6;20250909;5;21;1036
32130;1;20250910;1;16;1023
32131;1;20250910;2;21;1065
32132;1;20250910;3;13;930
32133;1;20250910;4;11;1044
32134;1;20250910;5;12;1015
32135;2;20250910;1;8;106
32136;2;20250910;2;24;964
32137;2;20250910;3;23;870
32138;2;20250910;4;19;1039
32139;2;20250910;5;4;1081
32140;3;20250910;1;16;1072
32141;3;20250910;2;20;954
32142;3;20250910;3;6;1046
32143;3;20250910;4;4;1013
32144;3;20250910;5;24;939
32145;4;20250910;1;16;968
32146;4;20250910;2;5;1060
32147;4;20250910;3;16;1029
32148;4;20250910;4;11;1009
32149;4;20250910;5;23;985
32150;5;20250910;1;22;992
32151;5;20250910;2;24;1010
32152;5;20250910;3;16;985
32153;5;20250910;4;17;1004
32154;5;20250910;5;9;1054
32155;6;20250910;1;9;964
32156;6;20250910;2;6;1028
32157;6;20250910;3;21;148
32158;6;20250910;4;10;134
32159;6;20250910;5;13;1023
32160;1;20250911;1;7;1016
32161;1;20250911;2;11;1054
32162;1;20250911;3;14;916
32163;1;20250911;4;4;1040
32164;1;20250911;5;21;994
32165;2;20250911;1;5;101
32166;2;20250911;2;23;941
32167;2;20250911;3;21;849
32168;2;20250911;4;14;1025
32169;2;20250911;5;12;1069
32170;3;20250911;1;17;1055
32171;3;20250911;2;22;932
32172;3;20250911;3;23;1023
32173;3;20250911;4;3;1010
32174;3;20250911;5;4;935
32175;4;20250911;1;8;960
32176;4;20250911;2;6;1054
32177;4;20250911;3;20;1009
32178;4;20250911;4;22;987
32179;4;20250911;5;2;983
32180;5;20250911;1;6;986
32181;5;20250911;2;23;987
32182;5;20250911;3;6;979
32183;5;20250911;4;16;988
32184;5;20250911;5;19;1035
32185;6;20250911;1;11;953
32186;6;20250911;2;14;1014
32187;6;20250911;3;21;127
32188;6;20250911;4;20;114
32189;6;20250911;5;16;1007
32190;1;20250912;1;19;997
32191;1;20250912;2;20;1034
32192;1;20250912;3;13;903
32193;1;20250912;4;3;1037
32194;1;20250912;5;3;991
32195;2;20250912;1;20;1081
32196;2;20250912;2;17;924
32197;2;20250912;3;24;825
32198;2;20250912;4;13;1012
32199;2;20250912;5;5;1064
32200;3;20250912;1;20;1035
32201;3;20250912;2;17;915
32202;3;20250912;3;24;999
32203;3;20250912;4;4;1006
32204;3;20250912;5;6;929
32205;4;20250912;1;25;935
32206;4;20250912;2;25;1029
32207;4;20250912;3;18;991
32208;4;20250912;4;10;977
32209;4;20250912;5;16;967
32210;5;20250912;1;18;968
32211;5;20250912;2;4;983
32212;5;20250912;3;18;961
32213;5;20250912;4;21;967
32214;5;20250912;5;4;1031
32215;6;20250912;1;9;944
32216;6;20250912;2;17;997
32217;6;20250912;3;22;105
32218;6;20250912;4;25;1089
32219;6;20250912;5;23;984
32220;1;20250913;1;12;985
32221;1;20250913;2;4;1030
32222;1;20250913;3;6;897
32223;1;20250913;4;21;1016
32224;1;20250913;5;6;985
32225;2;20250913;1;17;1064
32226;2;20250913;2;15;909
32227;2;20250913;3;14;811
32228;2;20250913;4;9;1003
32229;2;20250913;5;23;1041
32230;3;20250913;1;16;1019
32231;3;20250913;2;25;890
32232;3;20250913;3;22;977
32233;3;20250913;4;7;999
32234;3;20250913;5;8;921
32235;4;20250913;1;20;915
32236;4;20250913;2;25;1004
32237;4;20250913;3;13;978
32238;4;20250913;4;3;974
32239;4;20250913;5;22;945
32240;5;20250913;1;10;958
32241;5;20250913;2;5;978
32242;5;20250913;3;3;958
32243;5;20250913;4;7;960
32244;5;20250913;5;16;1015
32245;6;20250913;1;14;930
32246;6;20250913;2;17;980
32247;6;20250913;3;11;1094
32248;6;20250913;4;17;1072
32249;6;20250913;5;25;959
32250;1;20250914;1;14;971
32251;1;20250914;2;23;1007
32252;1;20250914;3;22;875
32253;1;20250914;4;20;996
32254;1;20250914;5;7;978
32255;2;20250914;1;5;1059
32256;2;20250914;2;24;885
32257;2;20250914;3;7;804
32258;2;20250914;4;10;993
32259;2;20250914;5;11;1030
32260;3;20250914;1;16;1003
32261;3;20250914;2;23;867
32262;3;20250914;3;4;973
32263;3;20250914;4;22;977
32264;3;20250914;5;16;905
32265;4;20250914;1;10;905
32266;4;20250914;2;15;989
32267;4;20250914;3;24;954
32268;4;20250914;4;23;951
32269;4;20250914;5;12;933
32270;5;20250914;1;10;948
32271;5;20250914;2;7;971
32272;5;20250914;3;4;954
32273;5;20250914;4;10;950
32274;5;20250914;5;3;1012
32275;6;20250914;1;14;916
32276;6;20250914;2;14;966
32277;6;20250914;3;12;1082
32278;6;20250914;4;3;1069
32279;6;20250914;5;10;949
32280;1;20250915;1;3;968
32281;1;20250915;2;23;984
32282;1;20250915;3;14;861
32283;1;20250915;4;10;986
32284;1;20250915;5;6;972
32285;2;20250915;1;24;1035
32286;2;20250915;2;12;873
32287;2;20250915;3;14;790
32288;2;20250915;4;20;973
32289;2;20250915;5;2;1028
32290;3;20250915;1;18;985
32291;3;20250915;2;24;843
32292;3;20250915;3;17;956
32293;3;20250915;4;17;960
32294;3;20250915;5;15;890
32295;4;20250915;1;14;891
32296;4;20250915;2;25;964
32297;4;20250915;3;4;950
32298;4;20250915;4;19;932
32299;4;20250915;5;9;924
32300;5;20250915;1;2;946
32301;5;20250915;2;14;957
32302;5;20250915;3;24;930
32303;5;20250915;4;17;933
32304;5;20250915;5;5;1007
32305;6;20250915;1;20;896
32306;6;20250915;2;19;947
32307;6;20250915;3;13;1069
32308;6;20250915;4;12;1057
32309;6;20250915;5;23;926
32310;1;20250916;1;16;952
32311;1;20250916;2;25;959
32312;1;20250916;3;8;853
32313;1;20250916;4;6;980
32314;1;20250916;5;3;969
32315;2;20250916;1;8;1027
32316;2;20250916;2;2;871
32317;2;20250916;3;25;765
32318;2;20250916;4;20;953
32319;2;20250916;5;9;1019
32320;3;20250916;1;17;968
32321;3;20250916;2;14;829
32322;3;20250916;3;4;952
32323;3;20250916;4;19;941
32324;3;20250916;5;22;868
32325;4;20250916;1;11;880
32326;4;20250916;2;17;947
32327;4;20250916;3;19;931
32328;4;20250916;4;16;916
32329;4;20250916;5;2;922
32330;5;20250916;1;3;943
32331;5;20250916;2;12;945
32332;5;20250916;3;3;927
32333;5;20250916;4;12;921
32334;5;20250916;5;25;982
32335;6;20250916;1;3;893
32336;6;20250916;2;14;933
32337;6;20250916;3;5;1064
32338;6;20250916;4;8;1049
32339;6;20250916;5;22;904
32340;1;20250917;1;4;948
32341;1;20250917;2;8;951
32342;1;20250917;3;15;838
32343;1;20250917;4;12;968
32344;1;20250917;5;25;944
32345;2;20250917;1;23;1004
32346;2;20250917;2;14;857
32347;2;20250917;3;12;753
32348;2;20250917;4;5;948
32349;2;20250917;5;23;996
32350;3;20250917;1;20;948
32351;3;20250917;2;19;810
32352;3;20250917;3;6;946
32353;3;20250917;4;12;929
32354;3;20250917;5;8;860
32355;4;20250917;1;3;877
32356;4;20250917;2;20;927
32357;4;20250917;3;7;924
32358;4;20250917;4;12;904
32359;4;20250917;5;4;918
32360;5;20250917;1;5;938
32361;5;20250917;2;10;935
32362;5;20250917;3;6;921
32363;5;20250917;4;15;906
32364;5;20250917;5;7;975
32365;6;20250917;1;24;869
32366;6;20250917;2;13;920
32367;6;20250917;3;19;1045
32368;6;20250917;4;7;1042
32369;6;20250917;5;16;888
32370;1;20250918;1;21;927
32371;1;20250918;2;4;947
32372;1;20250918;3;22;816
32373;1;20250918;4;11;957
32374;1;20250918;5;13;931
32375;2;20250918;1;15;989
32376;2;20250918;2;2;855
32377;2;20250918;3;19;734
32378;2;20250918;4;9;939
32379;2;20250918;5;8;988
32380;3;20250918;1;5;943
32381;3;20250918;2;18;792
32382;3;20250918;3;5;941
32383;3;20250918;4;21;908
32384;3;20250918;5;13;847
32385;4;20250918;1;19;858
32386;4;20250918;2;18;909
32387;4;20250918;3;9;915
32388;4;20250918;4;16;888
32389;4;20250918;5;22;896
32390;5;20250918;1;23;915
32391;5;20250918;2;8;927
32392;5;20250918;3;10;911
32393;5;20250918;4;3;903
32394;5;20250918;5;8;967
32395;6;20250918;1;5;864
32396;6;20250918;2;6;914
32397;6;20250918;3;23;1022
32398;6;20250918;4;17;1025
32399;6;20250918;5;17;871
32400;1;20250919;1;8;919
32401;1;20250919;2;20;927
32402;1;20250919;3;17;799
32403;1;20250919;4;16;941
32404;1;20250919;5;10;921
32405;2;20250919;1;2;987
32406;2;20250919;2;25;830
32407;2;20250919;3;15;719
32408;2;20250919;4;25;914
32409;2;20250919;5;9;979
32410;3;20250919;1;9;934
32411;3;20250919;2;12;780
32412;3;20250919;3;15;926
32413;3;20250919;4;20;888
32414;3;20250919;5;9;838
32415;4;20250919;1;20;838
32416;4;20250919;2;6;903
32417;4;20250919;3;20;895
32418;4;20250919;4;2;886
32419;4;20250919;5;15;881
32420;5;20250919;1;3;912
32421;5;20250919;2;3;924
32422;5;20250919;3;17;894
32423;5;20250919;4;25;878
32424;5;20250919;5;18;949
32425;6;20250919;1;3;861
32426;6;20250919;2;15;899
32427;6;20250919;3;18;1004
32428;6;20250919;4;14;1011
32429;6;20250919;5;17;854
32430;1;20250920;1;24;895
32431;1;20250920;2;22;905
32432;1;20250920;3;2;797
32433;1;20250920;4;22;919
32434;1;20250920;5;4;917
32435;2;20250920;1;14;973
32436;2;20250920;2;24;806
32437;2;20250920;3;12;707
32438;2;20250920;4;18;896
32439;2;20250920;5;3;976
32440;3;20250920;1;11;923
32441;3;20250920;2;15;765
32442;3;20250920;3;10;916
32443;3;20250920;4;24;864
32444;3;20250920;5;21;817
32445;4;20250920;1;19;819
32446;4;20250920;2;20;883
32447;4;20250920;3;8;887
32448;4;20250920;4;23;863
32449;4;20250920;5;4;877
32450;5;20250920;1;21;891
32451;5;20250920;2;12;912
32452;5;20250920;3;25;869
32453;5;20250920;4;3;875
32454;5;20250920;5;18;931
32455;6;20250920;1;23;838
32456;6;20250920;2;13;886
32457;6;20250920;3;3;1001
32458;6;20250920;4;5;1006
32459;6;20250920;5;14;840
32460;1;20250921;1;4;891
32461;1;20250921;2;4;901
32462;1;20250921;3;14;783
32463;1;20250921;4;7;912
32464;1;20250921;5;11;906
32465;2;20250921;1;4;969
32466;2;20250921;2;5;801
32467;2;20250921;3;7;700
32468;2;20250921;4;10;886
32469;2;20250921;5;5;971
32470;3;20250921;1;24;899
32471;3;20250921;2;6;759
32472;3;20250921;3;17;899
32473;3;20250921;4;6;858
32474;3;20250921;5;8;809
32475;4;20250921;1;18;801
32476;4;20250921;2;22;861
32477;4;20250921;3;2;885
32478;4;20250921;4;11;852
32479;4;20250921;5;15;862
32480;5;20250921;1;23;868
32481;5;20250921;2;19;893
32482;5;20250921;3;6;863
32483;5;20250921;4;17;858
32484;5;20250921;5;13;918
32485;6;20250921;1;15;823
32486;6;20250921;2;16;870
32487;6;20250921;3;25;976
32488;6;20250921;4;22;984
32489;6;20250921;5;2;838
32490;1;20250922;1;11;880
32491;1;20250922;2;17;884
32492;1;20250922;3;11;772
32493;1;20250922;4;20;892
32494;1;20250922;5;23;883
32495;2;20250922;1;6;963
32496;2;20250922;2;20;781
32497;2;20250922;3;25;675
32498;2;20250922;4;16;870
32499;2;20250922;5;12;959
32500;3;20250922;1;24;875
32501;3;20250922;2;5;754
32502;3;20250922;3;25;874
32503;3;20250922;4;17;841
32504;3;20250922;5;3;806
32505;4;20250922;1;6;795
32506;4;20250922;2;23;838
32507;4;20250922;3;19;866
32508;4;20250922;4;5;847
32509;4;20250922;5;11;851
32510;5;20250922;1;2;866
32511;5;20250922;2;14;879
32512;5;20250922;3;21;842
32513;5;20250922;4;9;849
32514;5;20250922;5;16;902
32515;6;20250922;1;13;810
32516;6;20250922;2;4;866
32517;6;20250922;3;12;964
32518;6;20250922;4;3;981
32519;6;20250922;5;21;817
32520;1;20250923;1;11;869
32521;1;20250923;2;7;877
32522;1;20250923;3;25;747
32523;1;20250923;4;15;877
32524;1;20250923;5;25;858
32525;2;20250923;1;15;948
32526;2;20250923;2;6;775
32527;2;20250923;3;20;655
32528;2;20250923;4;21;849
32529;2;20250923;5;4;955
32530;3;20250923;1;6;869
32531;3;20250923;2;8;746
32532;3;20250923;3;11;863
32533;3;20250923;4;17;824
32534;3;20250923;5;18;788
32535;4;20250923;1;12;783
32536;4;20250923;2;4;834
32537;4;20250923;3;20;846
32538;4;20250923;4;14;833
32539;4;20250923;5;4;847
32540;5;20250923;1;2;864
32541;5;20250923;2;15;864
32542;5;20250923;3;22;820
32543;5;20250923;4;10;839
32544;5;20250923;5;15;887
32545;6;20250923;1;7;803
32546;6;20250923;2;19;847
32547;6;20250923;3;16;948
32548;6;20250923;4;24;957
32549;6;20250923;5;20;797
32550;1;20250924;1;13;856
32551;1;20250924;2;5;872
32552;1;20250924;3;19;728
32553;1;20250924;4;20;857
32554;1;20250924;5;13;845
32555;2;20250924;1;6;942
32556;2;20250924;2;2;773
32557;2;20250924;3;6;649
32558;2;20250924;4;18;831
32559;2;20250924;5;11;944
32560;3;20250924;1;13;856
32561;3;20250924;2;17;729
32562;3;20250924;3;15;848
32563;3;20250924;4;12;812
32564;3;20250924;5;7;781
32565;4;20250924;1;5;778
32566;4;20250924;2;8;826
32567;4;20250924;3;6;840
32568;4;20250924;4;18;815
32569;4;20250924;5;9;838
32570;5;20250924;1;8;856
32571;5;20250924;2;19;845
32572;5;20250924;3;21;799
32573;5;20250924;4;24;815
32574;5;20250924;5;18;869
32575;6;20250924;1;19;784
32576;6;20250924;2;24;823
32577;6;20250924;3;19;929
32578;6;20250924;4;24;933
32579;6;20250924;5;5;792
32580;1;20250925;1;15;841
32581;1;20250925;2;3;869
32582;1;20250925;3;8;720
32583;1;20250925;4;5;852
32584;1;20250925;5;3;842
32585;2;20250925;1;23;919
32586;2;20250925;2;18;755
32587;2;20250925;3;20;629
32588;2;20250925;4;3;828
32589;2;20250925;5;17;927
32590;3;20250925;1;5;851
32591;3;20250925;2;10;719
32592;3;20250925;3;3;845
32593;3;20250925;4;4;808
32594;3;20250925;5;11;770
32595;4;20250925;1;23;755
32596;4;20250925;2;2;824
32597;4;20250925;3;5;835
32598;4;20250925;4;5;810
32599;4;20250925;5;21;817
32600;5;20250925;1;8;848
32601;5;20250925;2;20;825
32602;5;20250925;3;8;791
32603;5;20250925;4;7;808
32604;5;20250925;5;23;846
32605;6;20250925;1;13;771
32606;6;20250925;2;2;821
32607;6;20250925;3;4;925
32608;6;20250925;4;6;927
32609;6;20250925;5;25;767
32610;1;20250926;1;25;816
32611;1;20250926;2;7;862
32612;1;20250926;3;4;716
32613;1;20250926;4;13;839
32614;1;20250926;5;8;834
32615;2;20250926;1;12;907
32616;2;20250926;2;8;747
32617;2;20250926;3;21;608
32618;2;20250926;4;14;814
32619;2;20250926;5;5;922
32620;3;20250926;1;9;842
32621;3;20250926;2;15;704
32622;3;20250926;3;25;820
32623;3;20250926;4;17;791
32624;3;20250926;5;10;760
32625;4;20250926;1;24;731
32626;4;20250926;2;20;804
32627;4;20250926;3;20;815
32628;4;20250926;4;10;800
32629;4;20250926;5;22;795
32630;5;20250926;1;14;834
32631;5;20250926;2;13;812
32632;5;20250926;3;17;774
32633;5;20250926;4;23;785
32634;5;20250926;5;21;825
32635;6;20250926;1;14;757
32636;6;20250926;2;17;804
32637;6;20250926;3;18;907
32638;6;20250926;4;10;917
32639;6;20250926;5;6;761
32640;1;20250927;1;11;805
32641;1;20250927;2;24;838
32642;1;20250927;3;7;709
32643;1;20250927;4;17;822
32644;1;20250927;5;15;819
32645;2;20250927;1;6;901
32646;2;20250927;2;11;736
32647;2;20250927;3;24;584
32648;2;20250927;4;14;800
32649;2;20250927;5;17;905
32650;3;20250927;1;5;837
32651;3;20250927;2;20;684
32652;3;20250927;3;23;797
32653;3;20250927;4;17;774
32654;3;20250927;5;23;737
32655;4;20250927;1;19;712
32656;4;20250927;2;23;781
32657;4;20250927;3;19;796
32658;4;20250927;4;20;780
32659;4;20250927;5;17;778
32660;5;20250927;1;17;817
32661;5;20250927;2;19;793
32662;5;20250927;3;7;767
32663;5;20250927;4;18;767
32664;5;20250927;5;3;822
32665;6;20250927;1;14;743
32666;6;20250927;2;10;794
32667;6;20250927;3;17;890
32668;6;20250927;4;20;897
32669;6;20250927;5;14;747
32670;1;20250928;1;20;785
32671;1;20250928;2;5;833
32672;1;20250928;3;17;692
32673;1;20250928;4;5;817
32674;1;20250928;5;24;795
32675;2;20250928;1;23;878
32676;2;20250928;2;8;728
32677;2;20250928;3;12;572
32678;2;20250928;4;17;783
32679;2;20250928;5;18;887
32680;3;20250928;1;23;814
32681;3;20250928;2;12;672
32682;3;20250928;3;7;790
32683;3;20250928;4;21;753
32684;3;20250928;5;11;726
32685;4;20250928;1;13;699
32686;4;20250928;2;15;766
32687;4;20250928;3;8;788
32688;4;20250928;4;17;763
32689;4;20250928;5;22;756
32690;5;20250928;1;4;813
32691;5;20250928;2;19;774
32692;5;20250928;3;8;759
32693;5;20250928;4;11;756
32694;5;20250928;5;10;812
32695;6;20250928;1;3;740
32696;6;20250928;2;11;783
32697;6;20250928;3;20;870
32698;6;20250928;4;14;883
32699;6;20250928;5;9;738
32700;1;20250929;1;22;763
32701;1;20250929;2;7;826
32702;1;20250929;3;10;682
32703;1;20250929;4;23;794
32704;1;20250929;5;21;774
32705;2;20250929;1;9;869
32706;2;20250929;2;14;714
32707;2;20250929;3;9;563
32708;2;20250929;4;5;778
32709;2;20250929;5;6;881
32710;3;20250929;1;8;806
32711;3;20250929;2;2;670
32712;3;20250929;3;9;781
32713;3;20250929;4;11;742
32714;3;20250929;5;16;710
32715;4;20250929;1;17;682
32716;4;20250929;2;19;747
32717;4;20250929;3;15;773
32718;4;20250929;4;15;748
32719;4;20250929;5;22;734
32720;5;20250929;1;3;810
32721;5;20250929;2;8;766
32722;5;20250929;3;7;752
32723;5;20250929;4;10;746
32724;5;20250929;5;6;806
32725;6;20250929;1;2;738
32726;6;20250929;2;10;773
32727;6;20250929;3;10;860
32728;6;20250929;4;23;860
32729;6;20250929;5;19;719
32730;1;20250930;1;18;745
32731;1;20250930;2;10;816
32732;1;20250930;3;17;665
32733;1;20250930;4;4;790
32734;1;20250930;5;9;765
32735;2;20250930;1;21;848
32736;2;20250930;2;5;709
32737;2;20250930;3;12;551
32738;2;20250930;4;12;766
32739;2;20250930;5;20;861
32740;3;20250930;1;25;781
32741;3;20250930;2;14;656
32742;3;20250930;3;25;756
32743;3;20250930;4;25;717
32744;3;20250930;5;9;701
32745;4;20250930;1;15;667
32746;4;20250930;2;8;739
32747;4;20250930;3;6;767
32748;4;20250930;4;5;743
32749;4;20250930;5;7;727
32750;5;20250930;1;8;802
32751;5;20250930;2;10;756
32752;5;20250930;3;16;736
32753;5;20250930;4;15;731
32754;5;20250930;5;10;796
32755;6;20250930;1;20;718
32756;6;20250930;2;3;770
32757;6;20250930;3;17;843
32758;6;20250930;4;19;841
32759;6;20250930;5;13;706
